"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
33,1,353,"congruent","most_incon",2,-0.855192712464987,-2.8328611898017,1,-1.66802789939819,NA,NA,"congruent"
33,1,375,"incongruent","most_incon",2,-0.833542264048152,-2.66666666666667,2,-1.58248800712136,0.353,-2.8328611898017,"incongruent_most_incon"
33,1,365,"incongruent","most_incon",2,-0.811891815631317,-2.73972602739726,3,-1.49694811484453,0.375,-2.66666666666667,"incongruent_most_incon"
33,1,411,"congruent","most_incon",2,-0.790241367214482,-2.4330900243309,4,-1.4114082225677,0.365,-2.73972602739726,"congruent"
33,1,321,"incongruent","most_incon",2,-0.768590918797647,-3.11526479750779,5,-1.32586833029087,0.411,-2.4330900243309,"incongruent_most_incon"
33,1,334,"incongruent","most_incon",2,-0.746940470380811,-2.9940119760479,6,-1.24032843801404,0.321,-3.11526479750779,"incongruent_most_incon"
33,1,339,"congruent","most_incon",2,-0.725290021963976,-2.94985250737463,7,-1.15478854573721,0.334,-2.9940119760479,"congruent"
33,1,385,"incongruent","most_incon",2,-0.703639573547141,-2.5974025974026,8,-1.06924865346038,0.339,-2.94985250737463,"incongruent_most_incon"
33,1,367,"incongruent","most_incon",2,-0.681989125130306,-2.72479564032698,9,-0.983708761183547,0.385,-2.5974025974026,"incongruent_most_incon"
33,1,349,"incongruent","most_incon",2,-0.660338676713471,-2.86532951289398,10,-0.898168868906717,0.367,-2.72479564032698,"incongruent_most_incon"
33,1,419,"incongruent","most_incon",2,-0.638688228296636,-2.38663484486873,11,-0.812628976629887,0.349,-2.86532951289398,"incongruent_most_incon"
33,1,368,"congruent","most_incon",2,-0.617037779879801,-2.71739130434783,12,-0.727089084353056,0.419,-2.38663484486873,"congruent"
33,0,333,"incongruent","most_incon",2,-0.595387331462966,-3.003003003003,13,-0.641549192076226,0.368,-2.71739130434783,"incongruent_most_incon"
33,1,403,"incongruent","most_incon",2,-0.57373688304613,-2.48138957816377,14,-0.556009299799396,0.333,-3.003003003003,"incongruent_most_incon"
33,1,343,"congruent","most_incon",2,-0.53043598621246,-2.91545189504373,16,-0.384929515245736,NA,NA,"congruent"
33,1,405,"incongruent","most_incon",2,-0.508785537795625,-2.46913580246914,17,-0.299389622968906,0.343,-2.91545189504373,"incongruent_most_incon"
33,1,450,"incongruent","most_incon",2,-0.48713508937879,-2.22222222222222,18,-0.213849730692075,0.405,-2.46913580246914,"incongruent_most_incon"
33,1,456,"incongruent","most_incon",2,-0.465484640961955,-2.19298245614035,19,-0.128309838415245,0.45,-2.22222222222222,"incongruent_most_incon"
33,1,317,"incongruent","most_incon",2,-0.44383419254512,-3.15457413249211,20,-0.0427699461384151,0.456,-2.19298245614035,"incongruent_most_incon"
33,1,323,"incongruent","most_incon",2,-0.422183744128285,-3.09597523219814,21,0.0427699461384151,0.317,-3.15457413249211,"incongruent_most_incon"
33,1,393,"incongruent","most_incon",2,-0.40053329571145,-2.54452926208651,22,0.128309838415245,0.323,-3.09597523219814,"incongruent_most_incon"
33,1,358,"congruent","most_incon",2,-0.378882847294614,-2.79329608938547,23,0.213849730692075,0.393,-2.54452926208651,"congruent"
33,1,332,"incongruent","most_incon",2,-0.357232398877779,-3.01204819277108,24,0.299389622968906,0.358,-2.79329608938547,"incongruent_most_incon"
33,1,410,"incongruent","most_incon",2,-0.335581950460944,-2.4390243902439,25,0.384929515245736,0.332,-3.01204819277108,"incongruent_most_incon"
33,1,392,"incongruent","most_incon",2,-0.313931502044109,-2.55102040816327,26,0.470469407522566,0.41,-2.4390243902439,"incongruent_most_incon"
33,1,405,"incongruent","most_incon",2,-0.292281053627274,-2.46913580246914,27,0.556009299799396,0.392,-2.55102040816327,"incongruent_most_incon"
33,1,426,"incongruent","most_incon",2,-0.270630605210439,-2.34741784037559,28,0.641549192076226,0.405,-2.46913580246914,"incongruent_most_incon"
33,1,392,"congruent","most_incon",2,-0.248980156793604,-2.55102040816327,29,0.727089084353056,0.426,-2.34741784037559,"congruent"
33,1,358,"congruent","most_incon",2,-0.227329708376769,-2.79329608938547,30,0.812628976629887,0.392,-2.55102040816327,"congruent"
33,1,372,"congruent","most_incon",2,-0.205679259959934,-2.68817204301075,31,0.898168868906717,0.358,-2.79329608938547,"congruent"
33,1,346,"congruent","most_incon",2,-0.184028811543098,-2.89017341040462,32,0.983708761183547,0.372,-2.68817204301075,"congruent"
33,1,344,"congruent","most_incon",2,-0.162378363126263,-2.90697674418605,33,1.06924865346038,0.346,-2.89017341040462,"congruent"
33,1,300,"incongruent","most_incon",2,-0.140727914709428,-3.33333333333333,34,1.15478854573721,0.344,-2.90697674418605,"incongruent_most_incon"
33,1,322,"congruent","most_incon",2,-0.119077466292593,-3.1055900621118,35,1.24032843801404,0.3,-3.33333333333333,"congruent"
33,1,384,"incongruent","most_incon",2,-0.097427017875758,-2.60416666666667,36,1.32586833029087,0.322,-3.1055900621118,"incongruent_most_incon"
33,1,350,"incongruent","most_incon",2,-0.0757765694589229,-2.85714285714286,37,1.4114082225677,0.384,-2.60416666666667,"incongruent_most_incon"
33,1,324,"incongruent","most_incon",2,-0.0541261210420878,-3.08641975308642,38,1.49694811484453,0.35,-2.85714285714286,"incongruent_most_incon"
33,1,393,"incongruent","most_incon",2,-0.0324756726252527,-2.54452926208651,39,1.58248800712136,0.324,-3.08641975308642,"incongruent_most_incon"
33,1,359,"incongruent","most_incon",2,-0.0108252242084176,-2.78551532033426,40,1.66802789939819,0.393,-2.54452926208651,"incongruent_most_incon"
33,1,490,"incongruent","most_incon",3,0.0108252242084176,-2.04081632653061,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
33,1,400,"incongruent","most_incon",3,0.0324756726252527,-2.5,2,-1.58248800712136,0.49,-2.04081632653061,"incongruent_most_incon"
33,1,382,"congruent","most_incon",3,0.0541261210420878,-2.61780104712042,3,-1.49694811484453,0.4,-2.5,"congruent"
33,1,299,"incongruent","most_incon",3,0.0757765694589229,-3.34448160535117,4,-1.4114082225677,0.382,-2.61780104712042,"incongruent_most_incon"
33,1,345,"congruent","most_incon",3,0.097427017875758,-2.89855072463768,5,-1.32586833029087,0.299,-3.34448160535117,"congruent"
33,1,351,"incongruent","most_incon",3,0.119077466292593,-2.84900284900285,6,-1.24032843801404,0.345,-2.89855072463768,"incongruent_most_incon"
33,1,277,"congruent","most_incon",3,0.140727914709428,-3.6101083032491,7,-1.15478854573721,0.351,-2.84900284900285,"congruent"
33,1,418,"incongruent","most_incon",3,0.162378363126263,-2.39234449760766,8,-1.06924865346038,0.277,-3.6101083032491,"incongruent_most_incon"
33,1,352,"congruent","most_incon",3,0.184028811543098,-2.84090909090909,9,-0.983708761183547,0.418,-2.39234449760766,"congruent"
33,1,341,"congruent","most_incon",3,0.205679259959934,-2.93255131964809,10,-0.898168868906717,0.352,-2.84090909090909,"congruent"
33,1,371,"congruent","most_incon",3,0.227329708376769,-2.69541778975741,11,-0.812628976629887,0.341,-2.93255131964809,"congruent"
33,1,257,"congruent","most_incon",3,0.248980156793604,-3.89105058365759,12,-0.727089084353056,0.371,-2.69541778975741,"congruent"
33,1,399,"incongruent","most_incon",3,0.270630605210439,-2.5062656641604,13,-0.641549192076226,0.257,-3.89105058365759,"incongruent_most_incon"
33,1,389,"incongruent","most_incon",3,0.292281053627274,-2.5706940874036,14,-0.556009299799396,0.399,-2.5062656641604,"incongruent_most_incon"
33,1,346,"incongruent","most_incon",3,0.313931502044109,-2.89017341040462,15,-0.470469407522566,0.389,-2.5706940874036,"incongruent_most_incon"
33,1,327,"congruent","most_incon",3,0.335581950460944,-3.05810397553517,16,-0.384929515245736,0.346,-2.89017341040462,"congruent"
33,1,293,"incongruent","most_incon",3,0.357232398877779,-3.41296928327645,17,-0.299389622968906,0.327,-3.05810397553517,"incongruent_most_incon"
33,1,363,"incongruent","most_incon",3,0.378882847294614,-2.75482093663912,18,-0.213849730692075,0.293,-3.41296928327645,"incongruent_most_incon"
33,1,425,"incongruent","most_incon",3,0.40053329571145,-2.35294117647059,19,-0.128309838415245,0.363,-2.75482093663912,"incongruent_most_incon"
33,1,342,"incongruent","most_incon",3,0.422183744128285,-2.92397660818713,20,-0.0427699461384151,0.425,-2.35294117647059,"incongruent_most_incon"
33,1,364,"incongruent","most_incon",3,0.44383419254512,-2.74725274725275,21,0.0427699461384151,0.342,-2.92397660818713,"incongruent_most_incon"
33,1,329,"congruent","most_incon",3,0.465484640961955,-3.03951367781155,22,0.128309838415245,0.364,-2.74725274725275,"congruent"
33,1,423,"incongruent","most_incon",3,0.48713508937879,-2.36406619385343,23,0.213849730692075,0.329,-3.03951367781155,"incongruent_most_incon"
33,1,461,"incongruent","most_incon",3,0.508785537795625,-2.16919739696312,24,0.299389622968906,0.423,-2.36406619385343,"incongruent_most_incon"
33,1,427,"incongruent","most_incon",3,0.53043598621246,-2.34192037470726,25,0.384929515245736,0.461,-2.16919739696312,"incongruent_most_incon"
33,1,432,"congruent","most_incon",3,0.552086434629295,-2.31481481481481,26,0.470469407522566,0.427,-2.34192037470726,"congruent"
33,1,358,"congruent","most_incon",3,0.57373688304613,-2.79329608938547,27,0.556009299799396,0.432,-2.31481481481481,"congruent"
33,1,340,"incongruent","most_incon",3,0.595387331462966,-2.94117647058824,28,0.641549192076226,0.358,-2.79329608938547,"incongruent_most_incon"
33,1,354,"incongruent","most_incon",3,0.617037779879801,-2.82485875706215,29,0.727089084353056,0.34,-2.94117647058824,"incongruent_most_incon"
33,1,343,"incongruent","most_incon",3,0.638688228296636,-2.91545189504373,30,0.812628976629887,0.354,-2.82485875706215,"incongruent_most_incon"
33,1,324,"incongruent","most_incon",3,0.660338676713471,-3.08641975308642,31,0.898168868906717,0.343,-2.91545189504373,"incongruent_most_incon"
33,1,290,"congruent","most_incon",3,0.681989125130306,-3.44827586206897,32,0.983708761183547,0.324,-3.08641975308642,"congruent"
33,1,424,"incongruent","most_incon",3,0.703639573547141,-2.35849056603774,33,1.06924865346038,0.29,-3.44827586206897,"incongruent_most_incon"
33,1,382,"incongruent","most_incon",3,0.725290021963976,-2.61780104712042,34,1.15478854573721,0.424,-2.35849056603774,"incongruent_most_incon"
33,1,412,"incongruent","most_incon",3,0.746940470380811,-2.42718446601942,35,1.24032843801404,0.382,-2.61780104712042,"incongruent_most_incon"
33,1,385,"incongruent","most_incon",3,0.768590918797647,-2.5974025974026,36,1.32586833029087,0.412,-2.42718446601942,"incongruent_most_incon"
33,1,390,"incongruent","most_incon",3,0.790241367214482,-2.56410256410256,37,1.4114082225677,0.385,-2.5974025974026,"incongruent_most_incon"
33,1,444,"incongruent","most_incon",3,0.811891815631317,-2.25225225225225,38,1.49694811484453,0.39,-2.56410256410256,"incongruent_most_incon"
33,1,386,"incongruent","most_incon",3,0.833542264048152,-2.59067357512953,39,1.58248800712136,0.444,-2.25225225225225,"incongruent_most_incon"
33,1,408,"incongruent","most_incon",3,0.855192712464987,-2.45098039215686,40,1.66802789939819,0.386,-2.59067357512953,"incongruent_most_incon"
33,1,342,"congruent","most_con",4,0.876843160881822,-2.92397660818713,1,-1.66802789939819,NA,NA,"congruent"
33,1,379,"congruent","most_con",4,0.898493609298657,-2.63852242744063,2,-1.58248800712136,0.342,-2.92397660818713,"congruent"
33,1,353,"incongruent","most_con",4,0.920144057715492,-2.8328611898017,3,-1.49694811484453,0.379,-2.63852242744063,"incongruent_most_con"
33,1,286,"congruent","most_con",4,0.941794506132327,-3.4965034965035,4,-1.4114082225677,0.353,-2.8328611898017,"congruent"
33,1,324,"incongruent","most_con",4,0.963444954549162,-3.08641975308642,5,-1.32586833029087,0.286,-3.4965034965035,"incongruent_most_con"
33,1,314,"congruent","most_con",4,0.985095402965998,-3.18471337579618,6,-1.24032843801404,0.324,-3.08641975308642,"congruent"
33,0,279,"congruent","most_con",4,1.00674585138283,-3.584229390681,7,-1.15478854573721,0.314,-3.18471337579618,"congruent"
33,1,341,"congruent","most_con",4,1.02839629979967,-2.93255131964809,8,-1.06924865346038,0.279,-3.584229390681,"congruent"
33,1,531,"congruent","most_con",4,1.0500467482165,-1.88323917137476,9,-0.983708761183547,0.341,-2.93255131964809,"congruent"
33,1,449,"congruent","most_con",4,1.07169719663334,-2.2271714922049,10,-0.898168868906717,0.531,-1.88323917137476,"congruent"
33,1,414,"incongruent","most_con",4,1.09334764505017,-2.41545893719807,11,-0.812628976629887,0.449,-2.2271714922049,"incongruent_most_con"
33,1,364,"congruent","most_con",4,1.11499809346701,-2.74725274725275,12,-0.727089084353056,0.414,-2.41545893719807,"congruent"
33,1,393,"incongruent","most_con",4,1.13664854188384,-2.54452926208651,13,-0.641549192076226,0.364,-2.74725274725275,"incongruent_most_con"
33,1,415,"congruent","most_con",4,1.15829899030068,-2.40963855421687,14,-0.556009299799396,0.393,-2.54452926208651,"congruent"
33,1,341,"congruent","most_con",4,1.17994943871751,-2.93255131964809,15,-0.470469407522566,0.415,-2.40963855421687,"congruent"
33,1,347,"congruent","most_con",4,1.20159988713435,-2.88184438040346,16,-0.384929515245736,0.341,-2.93255131964809,"congruent"
33,1,369,"congruent","most_con",4,1.22325033555118,-2.710027100271,17,-0.299389622968906,0.347,-2.88184438040346,"congruent"
33,1,357,"congruent","most_con",4,1.24490078396802,-2.80112044817927,18,-0.213849730692075,0.369,-2.710027100271,"congruent"
33,1,475,"incongruent","most_con",4,1.26655123238485,-2.10526315789474,19,-0.128309838415245,0.357,-2.80112044817927,"incongruent_most_con"
33,1,417,"congruent","most_con",4,1.28820168080169,-2.39808153477218,20,-0.0427699461384151,0.475,-2.10526315789474,"congruent"
33,0,495,"incongruent","most_con",4,1.30985212921852,-2.02020202020202,21,0.0427699461384151,0.417,-2.39808153477218,"incongruent_most_con"
33,1,397,"congruent","most_con",4,1.33150257763536,-2.51889168765743,22,0.128309838415245,0.495,-2.02020202020202,"congruent"
33,1,395,"congruent","most_con",4,1.35315302605219,-2.53164556962025,23,0.213849730692075,0.397,-2.51889168765743,"congruent"
33,1,480,"congruent","most_con",4,1.37480347446903,-2.08333333333333,24,0.299389622968906,0.395,-2.53164556962025,"congruent"
33,1,405,"incongruent","most_con",4,1.39645392288586,-2.46913580246914,25,0.384929515245736,0.48,-2.08333333333333,"incongruent_most_con"
33,1,363,"congruent","most_con",4,1.4181043713027,-2.75482093663912,26,0.470469407522566,0.405,-2.46913580246914,"congruent"
33,1,353,"congruent","most_con",4,1.43975481971953,-2.8328611898017,27,0.556009299799396,0.363,-2.75482093663912,"congruent"
33,1,383,"congruent","most_con",4,1.46140526813637,-2.61096605744125,28,0.641549192076226,0.353,-2.8328611898017,"congruent"
33,1,340,"congruent","most_con",4,1.48305571655321,-2.94117647058824,29,0.727089084353056,0.383,-2.61096605744125,"congruent"
33,1,426,"incongruent","most_con",4,1.50470616497004,-2.34741784037559,30,0.812628976629887,0.34,-2.94117647058824,"incongruent_most_con"
33,1,704,"incongruent","most_con",4,1.52635661338688,-1.42045454545455,31,0.898168868906717,0.426,-2.34741784037559,"incongruent_most_con"
33,1,405,"congruent","most_con",4,1.54800706180371,-2.46913580246914,32,0.983708761183547,0.704,-1.42045454545455,"congruent"
33,1,379,"congruent","most_con",4,1.56965751022055,-2.63852242744063,33,1.06924865346038,0.405,-2.46913580246914,"congruent"
33,1,456,"incongruent","most_con",4,1.59130795863738,-2.19298245614035,34,1.15478854573721,0.379,-2.63852242744063,"incongruent_most_con"
33,1,350,"congruent","most_con",4,1.61295840705422,-2.85714285714286,35,1.24032843801404,0.456,-2.19298245614035,"congruent"
33,1,484,"congruent","most_con",4,1.63460885547105,-2.06611570247934,36,1.32586833029087,0.35,-2.85714285714286,"congruent"
33,1,434,"congruent","most_con",4,1.65625930388789,-2.30414746543779,37,1.4114082225677,0.484,-2.06611570247934,"congruent"
33,1,392,"incongruent","most_con",4,1.67790975230472,-2.55102040816327,38,1.49694811484453,0.434,-2.30414746543779,"incongruent_most_con"
33,1,469,"incongruent","most_con",4,1.69956020072156,-2.13219616204691,39,1.58248800712136,0.392,-2.55102040816327,"incongruent_most_con"
33,1,402,"congruent","most_con",4,1.72121064913839,-2.48756218905473,40,1.66802789939819,0.469,-2.13219616204691,"congruent"
34,1,645,"incongruent","most_con",1,-1.72121064913839,-1.55038759689922,1,-1.66802789939819,NA,NA,"incongruent_most_con"
34,1,427,"congruent","most_con",1,-1.69956020072156,-2.34192037470726,2,-1.58248800712136,0.645,-1.55038759689922,"congruent"
34,1,393,"incongruent","most_con",1,-1.67790975230472,-2.54452926208651,3,-1.49694811484453,0.427,-2.34192037470726,"incongruent_most_con"
34,1,357,"congruent","most_con",1,-1.65625930388789,-2.80112044817927,4,-1.4114082225677,0.393,-2.54452926208651,"congruent"
34,1,347,"congruent","most_con",1,-1.63460885547105,-2.88184438040346,5,-1.32586833029087,0.357,-2.80112044817927,"congruent"
34,1,465,"congruent","most_con",1,-1.61295840705422,-2.1505376344086,6,-1.24032843801404,0.347,-2.88184438040346,"congruent"
34,1,375,"congruent","most_con",1,-1.59130795863738,-2.66666666666667,7,-1.15478854573721,0.465,-2.1505376344086,"congruent"
34,1,405,"incongruent","most_con",1,-1.56965751022055,-2.46913580246914,8,-1.06924865346038,0.375,-2.66666666666667,"incongruent_most_con"
34,1,443,"congruent","most_con",1,-1.54800706180371,-2.25733634311512,9,-0.983708761183547,0.405,-2.46913580246914,"congruent"
34,1,400,"congruent","most_con",1,-1.52635661338688,-2.5,10,-0.898168868906717,0.443,-2.25733634311512,"congruent"
34,1,357,"congruent","most_con",1,-1.50470616497004,-2.80112044817927,11,-0.812628976629887,0.4,-2.5,"congruent"
