"subj_idx","response","rt","stim","block","block_number","trial_z","trial","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
96,1,334,"congruent","most_con",4,1.48305571655321,149,-2.9940119760479,29,0.727089084353056,0.343,-2.91545189504373,"congruent"
96,1,316,"congruent","most_con",4,1.50470616497004,150,-3.16455696202532,30,0.812628976629887,0.334,-2.9940119760479,"congruent"
96,1,290,"incongruent","most_con",4,1.52635661338688,151,-3.44827586206897,31,0.898168868906717,0.316,-3.16455696202532,"incongruent_most_con"
96,1,287,"congruent","most_con",4,1.54800706180371,152,-3.48432055749129,32,0.983708761183547,0.29,-3.44827586206897,"congruent"
96,1,317,"congruent","most_con",4,1.56965751022055,153,-3.15457413249211,33,1.06924865346038,0.287,-3.48432055749129,"congruent"
96,NA,NA,"congruent","most_con",4,1.59130795863738,154,-4.25531914893617,34,1.15478854573721,0.317,-3.15457413249211,"congruent"
96,1,537,"incongruent","most_con",4,1.61295840705422,155,-1.86219739292365,35,1.24032843801404,0.235,-4.25531914893617,"incongruent_most_con"
96,1,407,"incongruent","most_con",4,1.63460885547105,156,-2.45700245700246,36,1.32586833029087,0.537,-1.86219739292365,"incongruent_most_con"
96,1,405,"congruent","most_con",4,1.65625930388789,157,-2.46913580246914,37,1.4114082225677,0.407,-2.45700245700246,"congruent"
96,1,347,"incongruent","most_con",4,1.67790975230472,158,-2.88184438040346,38,1.49694811484453,0.405,-2.46913580246914,"incongruent_most_con"
96,1,257,"congruent","most_con",4,1.69956020072156,159,-3.89105058365759,39,1.58248800712136,0.347,-2.88184438040346,"congruent"
96,1,382,"congruent","most_con",4,1.72121064913839,160,-2.61780104712042,40,1.66802789939819,0.257,-3.89105058365759,"congruent"
97,1,408,"congruent","most_con",1,-1.72121064913839,1,-2.45098039215686,1,-1.66802789939819,NA,NA,"congruent"
97,1,358,"congruent","most_con",1,-1.69956020072156,2,-2.79329608938547,2,-1.58248800712136,0.408,-2.45098039215686,"congruent"
97,1,340,"congruent","most_con",1,-1.67790975230472,3,-2.94117647058824,3,-1.49694811484453,0.358,-2.79329608938547,"congruent"
97,1,394,"incongruent","most_con",1,-1.65625930388789,4,-2.53807106598985,4,-1.4114082225677,0.34,-2.94117647058824,"incongruent_most_con"
97,1,424,"incongruent","most_con",1,-1.63460885547105,5,-2.35849056603774,5,-1.32586833029087,0.394,-2.53807106598985,"incongruent_most_con"
97,1,405,"incongruent","most_con",1,-1.61295840705422,6,-2.46913580246914,6,-1.24032843801404,0.424,-2.35849056603774,"incongruent_most_con"
97,1,315,"congruent","most_con",1,-1.59130795863738,7,-3.17460317460317,7,-1.15478854573721,0.405,-2.46913580246914,"congruent"
97,1,346,"congruent","most_con",1,-1.56965751022055,8,-2.89017341040462,8,-1.06924865346038,0.315,-3.17460317460317,"congruent"
97,1,352,"congruent","most_con",1,-1.54800706180371,9,-2.84090909090909,9,-0.983708761183547,0.346,-2.89017341040462,"congruent"
97,1,373,"incongruent","most_con",1,-1.52635661338688,10,-2.68096514745308,10,-0.898168868906717,0.352,-2.84090909090909,"incongruent_most_con"
97,1,354,"congruent","most_con",1,-1.50470616497004,11,-2.82485875706215,11,-0.812628976629887,0.373,-2.68096514745308,"congruent"
97,1,369,"congruent","most_con",1,-1.48305571655321,12,-2.710027100271,12,-0.727089084353056,0.354,-2.82485875706215,"congruent"
97,1,407,"incongruent","most_con",1,-1.46140526813637,13,-2.45700245700246,13,-0.641549192076226,0.369,-2.710027100271,"incongruent_most_con"
97,1,324,"congruent","most_con",1,-1.43975481971953,14,-3.08641975308642,14,-0.556009299799396,0.407,-2.45700245700246,"congruent"
97,1,315,"incongruent","most_con",1,-1.4181043713027,15,-3.17460317460317,15,-0.470469407522566,0.324,-3.08641975308642,"incongruent_most_con"
97,1,321,"congruent","most_con",1,-1.39645392288586,16,-3.11526479750779,16,-0.384929515245736,0.315,-3.17460317460317,"congruent"
97,1,359,"congruent","most_con",1,-1.37480347446903,17,-2.78551532033426,17,-0.299389622968906,0.321,-3.11526479750779,"congruent"
97,1,324,"congruent","most_con",1,-1.35315302605219,18,-3.08641975308642,18,-0.213849730692075,0.359,-2.78551532033426,"congruent"
97,1,322,"congruent","most_con",1,-1.33150257763536,19,-3.1055900621118,19,-0.128309838415245,0.324,-3.08641975308642,"congruent"
97,1,328,"congruent","most_con",1,-1.30985212921852,20,-3.04878048780488,20,-0.0427699461384151,0.322,-3.1055900621118,"congruent"
97,1,319,"congruent","most_con",1,-1.28820168080169,21,-3.13479623824451,21,0.0427699461384151,0.328,-3.04878048780488,"congruent"
97,1,292,"congruent","most_con",1,-1.26655123238485,22,-3.42465753424658,22,0.128309838415245,0.319,-3.13479623824451,"congruent"
97,1,322,"congruent","most_con",1,-1.24490078396802,23,-3.1055900621118,23,0.213849730692075,0.292,-3.42465753424658,"congruent"
97,1,352,"congruent","most_con",1,-1.22325033555118,24,-2.84090909090909,24,0.299389622968906,0.322,-3.1055900621118,"congruent"
97,1,254,"congruent","most_con",1,-1.20159988713435,25,-3.93700787401575,25,0.384929515245736,0.352,-2.84090909090909,"congruent"
97,NA,NA,"congruent","most_con",1,-1.17994943871751,26,NA,26,0.470469407522566,0.254,-3.93700787401575,"congruent"
97,1,306,"incongruent","most_con",1,-1.15829899030068,27,-3.26797385620915,27,0.556009299799396,0.171,-5.84795321637427,"incongruent_most_con"
97,1,336,"congruent","most_con",1,-1.13664854188384,28,-2.97619047619048,28,0.641549192076226,0.306,-3.26797385620915,"congruent"
97,1,334,"congruent","most_con",1,-1.11499809346701,29,-2.9940119760479,29,0.727089084353056,0.336,-2.97619047619048,"congruent"
97,1,307,"congruent","most_con",1,-1.09334764505017,30,-3.25732899022801,30,0.812628976629887,0.334,-2.9940119760479,"congruent"
97,1,313,"congruent","most_con",1,-1.07169719663334,31,-3.19488817891374,31,0.898168868906717,0.307,-3.25732899022801,"congruent"
97,1,367,"incongruent","most_con",1,-1.0500467482165,32,-2.72479564032698,32,0.983708761183547,0.313,-3.19488817891374,"incongruent_most_con"
97,1,317,"congruent","most_con",1,-1.02839629979967,33,-3.15457413249211,33,1.06924865346038,0.367,-2.72479564032698,"congruent"
97,1,307,"incongruent","most_con",1,-1.00674585138283,34,-3.25732899022801,34,1.15478854573721,0.317,-3.15457413249211,"incongruent_most_con"
97,1,377,"incongruent","most_con",1,-0.985095402965998,35,-2.6525198938992,35,1.24032843801404,0.307,-3.25732899022801,"incongruent_most_con"
97,1,327,"congruent","most_con",1,-0.963444954549162,36,-3.05810397553517,36,1.32586833029087,0.377,-2.6525198938992,"congruent"
97,1,309,"congruent","most_con",1,-0.941794506132327,37,-3.23624595469256,37,1.4114082225677,0.327,-3.05810397553517,"congruent"
97,1,314,"incongruent","most_con",1,-0.920144057715492,38,-3.18471337579618,38,1.49694811484453,0.309,-3.23624595469256,"incongruent_most_con"
97,1,336,"congruent","most_con",1,-0.898493609298657,39,-2.97619047619048,39,1.58248800712136,0.314,-3.18471337579618,"congruent"
97,1,335,"incongruent","most_con",1,-0.876843160881822,40,-2.98507462686567,40,1.66802789939819,0.336,-2.97619047619048,"incongruent_most_con"
97,1,333,"incongruent","most_incon",2,-0.855192712464987,41,-3.003003003003,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
97,1,306,"incongruent","most_incon",2,-0.833542264048152,42,-3.26797385620915,2,-1.58248800712136,0.333,-3.003003003003,"incongruent_most_incon"
97,1,376,"congruent","most_incon",2,-0.811891815631317,43,-2.65957446808511,3,-1.49694811484453,0.306,-3.26797385620915,"congruent"
97,1,446,"incongruent","most_incon",2,-0.790241367214482,44,-2.24215246636771,4,-1.4114082225677,0.376,-2.65957446808511,"incongruent_most_incon"
97,1,356,"incongruent","most_incon",2,-0.768590918797647,45,-2.80898876404494,5,-1.32586833029087,0.446,-2.24215246636771,"incongruent_most_incon"
97,1,338,"incongruent","most_incon",2,-0.746940470380811,46,-2.9585798816568,6,-1.24032843801404,0.356,-2.80898876404494,"incongruent_most_incon"
97,1,360,"incongruent","most_incon",2,-0.725290021963976,47,-2.77777777777778,7,-1.15478854573721,0.338,-2.9585798816568,"incongruent_most_incon"
97,1,334,"incongruent","most_incon",2,-0.703639573547141,48,-2.9940119760479,8,-1.06924865346038,0.36,-2.77777777777778,"incongruent_most_incon"
97,1,324,"incongruent","most_incon",2,-0.681989125130306,49,-3.08641975308642,9,-0.983708761183547,0.334,-2.9940119760479,"incongruent_most_incon"
97,1,321,"congruent","most_incon",2,-0.660338676713471,50,-3.11526479750779,10,-0.898168868906717,0.324,-3.08641975308642,"congruent"
97,1,279,"incongruent","most_incon",2,-0.638688228296636,51,-3.584229390681,11,-0.812628976629887,0.321,-3.11526479750779,"incongruent_most_incon"
97,1,286,"congruent","most_incon",2,-0.617037779879801,52,-3.4965034965035,12,-0.727089084353056,0.279,-3.584229390681,"congruent"
97,1,300,"incongruent","most_incon",2,-0.595387331462966,53,-3.33333333333333,13,-0.641549192076226,0.286,-3.4965034965035,"incongruent_most_incon"
97,1,329,"incongruent","most_incon",2,-0.57373688304613,54,-3.03951367781155,14,-0.556009299799396,0.3,-3.33333333333333,"incongruent_most_incon"
97,1,367,"incongruent","most_incon",2,-0.552086434629295,55,-2.72479564032698,15,-0.470469407522566,0.329,-3.03951367781155,"incongruent_most_incon"
97,1,333,"congruent","most_incon",2,-0.53043598621246,56,-3.003003003003,16,-0.384929515245736,0.367,-2.72479564032698,"congruent"
97,1,387,"incongruent","most_incon",2,-0.508785537795625,57,-2.58397932816537,17,-0.299389622968906,0.333,-3.003003003003,"incongruent_most_incon"
97,1,344,"incongruent","most_incon",2,-0.48713508937879,58,-2.90697674418605,18,-0.213849730692075,0.387,-2.58397932816537,"incongruent_most_incon"
97,1,367,"congruent","most_incon",2,-0.465484640961955,59,-2.72479564032698,19,-0.128309838415245,0.344,-2.90697674418605,"congruent"
97,1,341,"incongruent","most_incon",2,-0.44383419254512,60,-2.93255131964809,20,-0.0427699461384151,0.367,-2.72479564032698,"incongruent_most_incon"
97,1,354,"congruent","most_incon",2,-0.422183744128285,61,-2.82485875706215,21,0.0427699461384151,0.341,-2.93255131964809,"congruent"
97,1,328,"incongruent","most_incon",2,-0.40053329571145,62,-3.04878048780488,22,0.128309838415245,0.354,-2.82485875706215,"incongruent_most_incon"
97,1,358,"incongruent","most_incon",2,-0.378882847294614,63,-2.79329608938547,23,0.213849730692075,0.328,-3.04878048780488,"incongruent_most_incon"
97,1,316,"congruent","most_incon",2,-0.357232398877779,64,-3.16455696202532,24,0.299389622968906,0.358,-2.79329608938547,"congruent"
97,1,378,"incongruent","most_incon",2,-0.335581950460944,65,-2.64550264550265,25,0.384929515245736,0.316,-3.16455696202532,"incongruent_most_incon"
97,1,336,"congruent","most_incon",2,-0.313931502044109,66,-2.97619047619048,26,0.470469407522566,0.378,-2.64550264550265,"congruent"
97,1,326,"incongruent","most_incon",2,-0.292281053627274,67,-3.06748466257669,27,0.556009299799396,0.336,-2.97619047619048,"incongruent_most_incon"
97,1,308,"incongruent","most_incon",2,-0.270630605210439,68,-3.24675324675325,28,0.641549192076226,0.326,-3.06748466257669,"incongruent_most_incon"
97,1,345,"congruent","most_incon",2,-0.248980156793604,69,-2.89855072463768,29,0.727089084353056,0.308,-3.24675324675325,"congruent"
97,1,311,"incongruent","most_incon",2,-0.227329708376769,70,-3.21543408360129,30,0.812628976629887,0.345,-2.89855072463768,"incongruent_most_incon"
97,1,390,"incongruent","most_incon",2,-0.205679259959934,71,-2.56410256410256,31,0.898168868906717,0.311,-3.21543408360129,"incongruent_most_incon"
97,1,340,"incongruent","most_incon",2,-0.184028811543098,72,-2.94117647058824,32,0.983708761183547,0.39,-2.56410256410256,"incongruent_most_incon"
97,1,482,"incongruent","most_incon",2,-0.162378363126263,73,-2.0746887966805,33,1.06924865346038,0.34,-2.94117647058824,"incongruent_most_incon"
97,1,399,"incongruent","most_incon",2,-0.140727914709428,74,-2.5062656641604,34,1.15478854573721,0.482,-2.0746887966805,"incongruent_most_incon"
97,1,349,"incongruent","most_incon",2,-0.119077466292593,75,-2.86532951289398,35,1.24032843801404,0.399,-2.5062656641604,"incongruent_most_incon"
97,1,331,"congruent","most_incon",2,-0.097427017875758,76,-3.02114803625378,36,1.32586833029087,0.349,-2.86532951289398,"congruent"
97,1,353,"congruent","most_incon",2,-0.0757765694589229,77,-2.8328611898017,37,1.4114082225677,0.331,-3.02114803625378,"congruent"
97,1,391,"congruent","most_incon",2,-0.0541261210420878,78,-2.55754475703325,38,1.49694811484453,0.353,-2.8328611898017,"congruent"
97,1,340,"incongruent","most_incon",2,-0.0324756726252527,79,-2.94117647058824,39,1.58248800712136,0.391,-2.55754475703325,"incongruent_most_incon"
97,1,339,"incongruent","most_incon",2,-0.0108252242084176,80,-2.94985250737463,40,1.66802789939819,0.34,-2.94117647058824,"incongruent_most_incon"
97,1,383,"incongruent","most_incon",3,0.0108252242084176,81,-2.61096605744125,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
97,1,357,"congruent","most_incon",3,0.0324756726252527,82,-2.80112044817927,2,-1.58248800712136,0.383,-2.61096605744125,"congruent"
97,1,348,"incongruent","most_incon",3,0.0541261210420878,83,-2.8735632183908,3,-1.49694811484453,0.357,-2.80112044817927,"incongruent_most_incon"
97,1,354,"congruent","most_incon",3,0.0757765694589229,84,-2.82485875706215,4,-1.4114082225677,0.348,-2.8735632183908,"congruent"
97,1,335,"incongruent","most_incon",3,0.097427017875758,85,-2.98507462686567,5,-1.32586833029087,0.354,-2.82485875706215,"incongruent_most_incon"
97,1,309,"congruent","most_incon",3,0.119077466292593,86,-3.23624595469256,6,-1.24032843801404,0.335,-2.98507462686567,"congruent"
97,1,323,"incongruent","most_incon",3,0.140727914709428,87,-3.09597523219814,7,-1.15478854573721,0.309,-3.23624595469256,"incongruent_most_incon"
97,1,369,"incongruent","most_incon",3,0.162378363126263,88,-2.710027100271,8,-1.06924865346038,0.323,-3.09597523219814,"incongruent_most_incon"
97,1,327,"incongruent","most_incon",3,0.184028811543098,89,-3.05810397553517,9,-0.983708761183547,0.369,-2.710027100271,"incongruent_most_incon"
97,1,301,"incongruent","most_incon",3,0.205679259959934,90,-3.32225913621262,10,-0.898168868906717,0.327,-3.05810397553517,"incongruent_most_incon"
97,1,387,"incongruent","most_incon",3,0.227329708376769,91,-2.58397932816537,11,-0.812628976629887,0.301,-3.32225913621262,"incongruent_most_incon"
97,1,337,"incongruent","most_incon",3,0.248980156793604,92,-2.9673590504451,12,-0.727089084353056,0.387,-2.58397932816537,"incongruent_most_incon"
97,1,358,"incongruent","most_incon",3,0.270630605210439,93,-2.79329608938547,13,-0.641549192076226,0.337,-2.9673590504451,"incongruent_most_incon"
97,1,388,"incongruent","most_incon",3,0.292281053627274,94,-2.57731958762887,14,-0.556009299799396,0.358,-2.79329608938547,"incongruent_most_incon"
97,1,330,"incongruent","most_incon",3,0.313931502044109,95,-3.03030303030303,15,-0.470469407522566,0.388,-2.57731958762887,"incongruent_most_incon"
97,1,369,"congruent","most_incon",3,0.335581950460944,96,-2.710027100271,16,-0.384929515245736,0.33,-3.03030303030303,"congruent"
97,1,414,"incongruent","most_incon",3,0.357232398877779,97,-2.41545893719807,17,-0.299389622968906,0.369,-2.710027100271,"incongruent_most_incon"
97,1,300,"incongruent","most_incon",3,0.378882847294614,98,-3.33333333333333,18,-0.213849730692075,0.414,-2.41545893719807,"incongruent_most_incon"
97,1,258,"incongruent","most_incon",3,0.40053329571145,99,-3.87596899224806,19,-0.128309838415245,0.3,-3.33333333333333,"incongruent_most_incon"
97,1,320,"incongruent","most_incon",3,0.422183744128285,100,-3.125,20,-0.0427699461384151,0.258,-3.87596899224806,"incongruent_most_incon"
97,1,277,"congruent","most_incon",3,0.44383419254512,101,-3.6101083032491,21,0.0427699461384151,0.32,-3.125,"congruent"
97,1,268,"incongruent","most_incon",3,0.465484640961955,102,-3.73134328358209,22,0.128309838415245,0.277,-3.6101083032491,"incongruent_most_incon"
97,1,394,"incongruent","most_incon",3,0.48713508937879,103,-2.53807106598985,23,0.213849730692075,0.268,-3.73134328358209,"incongruent_most_incon"
97,1,312,"congruent","most_incon",3,0.508785537795625,104,-3.20512820512821,24,0.299389622968906,0.394,-2.53807106598985,"congruent"
97,1,325,"incongruent","most_incon",3,0.53043598621246,105,-3.07692307692308,25,0.384929515245736,0.312,-3.20512820512821,"incongruent_most_incon"
97,1,299,"congruent","most_incon",3,0.552086434629295,106,-3.34448160535117,26,0.470469407522566,0.325,-3.07692307692308,"congruent"
97,1,329,"congruent","most_incon",3,0.57373688304613,107,-3.03951367781155,27,0.556009299799396,0.299,-3.34448160535117,"congruent"
97,1,319,"congruent","most_incon",3,0.595387331462966,108,-3.13479623824451,28,0.641549192076226,0.329,-3.03951367781155,"congruent"
97,1,333,"incongruent","most_incon",3,0.617037779879801,109,-3.003003003003,29,0.727089084353056,0.319,-3.13479623824451,"incongruent_most_incon"
97,1,323,"congruent","most_incon",3,0.638688228296636,110,-3.09597523219814,30,0.812628976629887,0.333,-3.003003003003,"congruent"
97,1,305,"incongruent","most_incon",3,0.660338676713471,111,-3.27868852459016,31,0.898168868906717,0.323,-3.09597523219814,"incongruent_most_incon"
97,1,335,"incongruent","most_incon",3,0.681989125130306,112,-2.98507462686567,32,0.983708761183547,0.305,-3.27868852459016,"incongruent_most_incon"
97,1,316,"incongruent","most_incon",3,0.703639573547141,113,-3.16455696202532,33,1.06924865346038,0.335,-2.98507462686567,"incongruent_most_incon"
97,1,338,"incongruent","most_incon",3,0.725290021963976,114,-2.9585798816568,34,1.15478854573721,0.316,-3.16455696202532,"incongruent_most_incon"
97,1,297,"incongruent","most_incon",3,0.746940470380811,115,-3.36700336700337,35,1.24032843801404,0.338,-2.9585798816568,"incongruent_most_incon"
97,1,351,"incongruent","most_incon",3,0.768590918797647,116,-2.84900284900285,36,1.32586833029087,0.297,-3.36700336700337,"incongruent_most_incon"
97,1,260,"incongruent","most_incon",3,0.790241367214482,117,-3.84615384615385,37,1.4114082225677,0.351,-2.84900284900285,"incongruent_most_incon"
97,0,314,"congruent","most_incon",3,0.811891815631317,118,-3.18471337579618,38,1.49694811484453,0.26,-3.84615384615385,"congruent"
97,1,392,"incongruent","most_incon",3,0.833542264048152,119,-2.55102040816327,39,1.58248800712136,0.314,-3.18471337579618,"incongruent_most_incon"
97,1,486,"congruent","most_incon",3,0.855192712464987,120,-2.05761316872428,40,1.66802789939819,0.392,-2.55102040816327,"congruent"
97,1,348,"congruent","most_con",4,0.876843160881822,121,-2.8735632183908,1,-1.66802789939819,NA,NA,"congruent"
97,1,322,"incongruent","most_con",4,0.898493609298657,122,-3.1055900621118,2,-1.58248800712136,0.348,-2.8735632183908,"incongruent_most_con"
97,1,320,"incongruent","most_con",4,0.920144057715492,123,-3.125,3,-1.49694811484453,0.322,-3.1055900621118,"incongruent_most_con"
97,1,294,"congruent","most_con",4,0.941794506132327,124,-3.40136054421769,4,-1.4114082225677,0.32,-3.125,"congruent"
97,1,291,"incongruent","most_con",4,0.963444954549162,125,-3.43642611683849,5,-1.32586833029087,0.294,-3.40136054421769,"incongruent_most_con"
97,1,329,"congruent","most_con",4,0.985095402965998,126,-3.03951367781155,6,-1.24032843801404,0.291,-3.43642611683849,"congruent"
97,1,320,"incongruent","most_con",4,1.00674585138283,127,-3.125,7,-1.15478854573721,0.329,-3.03951367781155,"incongruent_most_con"
97,1,286,"congruent","most_con",4,1.02839629979967,128,-3.4965034965035,8,-1.06924865346038,0.32,-3.125,"congruent"
97,1,283,"congruent","most_con",4,1.0500467482165,129,-3.53356890459364,9,-0.983708761183547,0.286,-3.4965034965035,"congruent"
97,1,457,"congruent","most_con",4,1.07169719663334,130,-2.18818380743982,10,-0.898168868906717,0.283,-3.53356890459364,"congruent"
97,0,311,"incongruent","most_con",4,1.09334764505017,131,-3.21543408360129,11,-0.812628976629887,0.457,-2.18818380743982,"incongruent_most_con"
97,1,389,"incongruent","most_con",4,1.11499809346701,132,-2.5706940874036,12,-0.727089084353056,0.311,-3.21543408360129,"incongruent_most_con"
97,1,329,"congruent","most_con",4,1.13664854188384,133,-3.03951367781155,13,-0.641549192076226,0.389,-2.5706940874036,"congruent"
97,1,313,"congruent","most_con",4,1.15829899030068,134,-3.19488817891374,14,-0.556009299799396,0.329,-3.03951367781155,"congruent"
97,1,319,"congruent","most_con",4,1.17994943871751,135,-3.13479623824451,15,-0.470469407522566,0.313,-3.19488817891374,"congruent"
97,1,349,"incongruent","most_con",4,1.20159988713435,136,-2.86532951289398,16,-0.384929515245736,0.319,-3.13479623824451,"incongruent_most_con"
97,1,362,"incongruent","most_con",4,1.22325033555118,137,-2.76243093922652,17,-0.299389622968906,0.349,-2.86532951289398,"incongruent_most_con"
97,1,376,"congruent","most_con",4,1.24490078396802,138,-2.65957446808511,18,-0.213849730692075,0.362,-2.76243093922652,"congruent"
97,1,366,"incongruent","most_con",4,1.26655123238485,139,-2.73224043715847,19,-0.128309838415245,0.376,-2.65957446808511,"incongruent_most_con"
97,1,317,"congruent","most_con",4,1.28820168080169,140,-3.15457413249211,20,-0.0427699461384151,0.366,-2.73224043715847,"congruent"
97,1,362,"congruent","most_con",4,1.30985212921852,141,-2.76243093922652,21,0.0427699461384151,0.317,-3.15457413249211,"congruent"
97,1,312,"incongruent","most_con",4,1.33150257763536,142,-3.20512820512821,22,0.128309838415245,0.362,-2.76243093922652,"incongruent_most_con"
97,1,334,"congruent","most_con",4,1.35315302605219,143,-2.9940119760479,23,0.213849730692075,0.312,-3.20512820512821,"congruent"
97,1,308,"congruent","most_con",4,1.37480347446903,144,-3.24675324675325,24,0.299389622968906,0.334,-2.9940119760479,"congruent"
97,1,353,"congruent","most_con",4,1.39645392288586,145,-2.8328611898017,25,0.384929515245736,0.308,-3.24675324675325,"congruent"
97,1,336,"congruent","most_con",4,1.4181043713027,146,-2.97619047619048,26,0.470469407522566,0.353,-2.8328611898017,"congruent"
97,1,366,"congruent","most_con",4,1.43975481971953,147,-2.73224043715847,27,0.556009299799396,0.336,-2.97619047619048,"congruent"
97,1,355,"congruent","most_con",4,1.46140526813637,148,-2.8169014084507,28,0.641549192076226,0.366,-2.73224043715847,"congruent"
97,1,321,"congruent","most_con",4,1.48305571655321,149,-3.11526479750779,29,0.727089084353056,0.355,-2.8169014084507,"congruent"
97,1,303,"congruent","most_con",4,1.50470616497004,150,-3.3003300330033,30,0.812628976629887,0.321,-3.11526479750779,"congruent"
97,1,453,"congruent","most_con",4,1.52635661338688,151,-2.2075055187638,31,0.898168868906717,0.303,-3.3003300330033,"congruent"
97,1,315,"congruent","most_con",4,1.54800706180371,152,-3.17460317460317,32,0.983708761183547,0.453,-2.2075055187638,"congruent"
97,1,329,"congruent","most_con",4,1.56965751022055,153,-3.03951367781155,33,1.06924865346038,0.315,-3.17460317460317,"congruent"
97,1,551,"incongruent","most_con",4,1.59130795863738,154,-1.81488203266788,34,1.15478854573721,0.329,-3.03951367781155,"incongruent_most_con"
97,1,397,"congruent","most_con",4,1.61295840705422,155,-2.51889168765743,35,1.24032843801404,0.551,-1.81488203266788,"congruent"
97,1,387,"congruent","most_con",4,1.63460885547105,156,-2.58397932816537,36,1.32586833029087,0.397,-2.51889168765743,"congruent"
97,1,632,"incongruent","most_con",4,1.65625930388789,157,-1.58227848101266,37,1.4114082225677,0.387,-2.58397932816537,"incongruent_most_con"
97,1,302,"congruent","most_con",4,1.67790975230472,158,-3.3112582781457,38,1.49694811484453,0.632,-1.58227848101266,"congruent"
97,1,317,"congruent","most_con",4,1.69956020072156,159,-3.15457413249211,39,1.58248800712136,0.302,-3.3112582781457,"congruent"
97,1,315,"congruent","most_con",4,1.72121064913839,160,-3.17460317460317,40,1.66802789939819,0.317,-3.15457413249211,"congruent"
98,1,469,"incongruent","most_con",1,-1.72121064913839,1,-2.13219616204691,1,-1.66802789939819,NA,NA,"incongruent_most_con"
98,1,371,"congruent","most_con",1,-1.69956020072156,2,-2.69541778975741,2,-1.58248800712136,0.469,-2.13219616204691,"congruent"
98,1,329,"congruent","most_con",1,-1.67790975230472,3,-3.03951367781155,3,-1.49694811484453,0.371,-2.69541778975741,"congruent"
98,1,311,"congruent","most_con",1,-1.65625930388789,4,-3.21543408360129,4,-1.4114082225677,0.329,-3.03951367781155,"congruent"
98,0,372,"congruent","most_con",1,-1.63460885547105,5,-2.68817204301075,5,-1.32586833029087,0.311,-3.21543408360129,"congruent"
98,1,402,"incongruent","most_con",1,-1.61295840705422,6,-2.48756218905473,6,-1.24032843801404,0.372,-2.68817204301075,"incongruent_most_con"
98,1,369,"congruent","most_con",1,-1.59130795863738,7,-2.710027100271,7,-1.15478854573721,0.402,-2.48756218905473,"congruent"
98,1,303,"congruent","most_con",1,-1.56965751022055,8,-3.3003300330033,8,-1.06924865346038,0.369,-2.710027100271,"congruent"
98,1,308,"congruent","most_con",1,-1.54800706180371,9,-3.24675324675325,9,-0.983708761183547,0.303,-3.3003300330033,"congruent"
98,1,442,"congruent","most_con",1,-1.52635661338688,10,-2.26244343891403,10,-0.898168868906717,0.308,-3.24675324675325,"congruent"
98,1,344,"incongruent","most_con",1,-1.50470616497004,11,-2.90697674418605,11,-0.812628976629887,0.442,-2.26244343891403,"incongruent_most_con"
98,1,462,"incongruent","most_con",1,-1.48305571655321,12,-2.16450216450216,12,-0.727089084353056,0.344,-2.90697674418605,"incongruent_most_con"
98,1,292,"congruent","most_con",1,-1.46140526813637,13,-3.42465753424658,13,-0.641549192076226,0.462,-2.16450216450216,"congruent"
98,1,314,"congruent","most_con",1,-1.43975481971953,14,-3.18471337579618,14,-0.556009299799396,0.292,-3.42465753424658,"congruent"
98,1,304,"congruent","most_con",1,-1.4181043713027,15,-3.28947368421053,15,-0.470469407522566,0.314,-3.18471337579618,"congruent"
98,1,406,"incongruent","most_con",1,-1.39645392288586,16,-2.46305418719212,16,-0.384929515245736,0.304,-3.28947368421053,"incongruent_most_con"
98,1,371,"incongruent","most_con",1,-1.37480347446903,17,-2.69541778975741,17,-0.299389622968906,0.406,-2.46305418719212,"incongruent_most_con"
98,1,297,"congruent","most_con",1,-1.35315302605219,18,-3.36700336700337,18,-0.213849730692075,0.371,-2.69541778975741,"congruent"
98,1,327,"congruent","most_con",1,-1.33150257763536,19,-3.05810397553517,19,-0.128309838415245,0.297,-3.36700336700337,"congruent"
98,1,270,"congruent","most_con",1,-1.30985212921852,20,-3.7037037037037,20,-0.0427699461384151,0.327,-3.05810397553517,"congruent"
98,1,403,"incongruent","most_con",1,-1.28820168080169,21,-2.48138957816377,21,0.0427699461384151,0.27,-3.7037037037037,"incongruent_most_con"
98,1,337,"congruent","most_con",1,-1.26655123238485,22,-2.9673590504451,22,0.128309838415245,0.403,-2.48138957816377,"congruent"
98,1,375,"congruent","most_con",1,-1.24490078396802,23,-2.66666666666667,23,0.213849730692075,0.337,-2.9673590504451,"congruent"
98,1,301,"congruent","most_con",1,-1.22325033555118,24,-3.32225913621262,24,0.299389622968906,0.375,-2.66666666666667,"congruent"
98,1,298,"incongruent","most_con",1,-1.20159988713435,25,-3.35570469798658,25,0.384929515245736,0.301,-3.32225913621262,"incongruent_most_con"
98,1,337,"congruent","most_con",1,-1.17994943871751,26,-2.9673590504451,26,0.470469407522566,0.298,-3.35570469798658,"congruent"
98,1,327,"congruent","most_con",1,-1.15829899030068,27,-3.05810397553517,27,0.556009299799396,0.337,-2.9673590504451,"congruent"
98,0,301,"incongruent","most_con",1,-1.13664854188384,28,-3.32225913621262,28,0.641549192076226,0.327,-3.05810397553517,"incongruent_most_con"
98,1,482,"incongruent","most_con",1,-1.11499809346701,29,-2.0746887966805,29,0.727089084353056,0.301,-3.32225913621262,"incongruent_most_con"
