"subj_idx","response","rt","stim","cond","trial_z","rt_log_trim_grp","prev_rt"
103,NA,NA,"positive","no_conflict",0.886534239638716,NA,0.574
103,1,871,"negative_rc","conflict",0.934640748766399,2.94001815500766,NA
103,1,759,"positive","no_conflict",0.982747257894081,2.88024177589548,0.871
103,1,664,"negative_rc","conflict",1.03085376702176,2.82216807936802,0.759
103,1,865,"positive","no_conflict",1.07896027614945,2.93701610746481,0.664
103,1,584,"negative_highly_familiar","conflict",1.12706678527713,2.7664128471124,0.865
103,1,625,"positive","no_conflict",1.17517329440481,2.79588001734408,0.584
103,1,810,"negative_highly_familiar","conflict",1.22327980353249,2.90848501887865,0.625
103,1,1090,"negative_familiar","conflict",1.27138631266017,3.03742649794062,0.81
103,1,874,"positive","no_conflict",1.31949282178786,2.9415114326344,1.09
103,1,835,"negative_unfamiliar","no_conflict",1.36759933091554,2.9216864754836,0.874
103,1,547,"positive","no_conflict",1.41570584004322,2.73798732633343,0.835
103,1,675,"negative_rc","conflict",1.4638123491709,2.82930377283102,0.547
103,1,764,"positive","no_conflict",1.51191885829859,2.88309335857569,0.675
103,0,852,"positive","no_conflict",1.56002536742627,2.9304395947667,0.764
103,1,757,"negative_familiar","conflict",1.60813187655395,2.87909587950007,0.852
103,1,661,"negative_unfamiliar","no_conflict",1.65623838568163,2.82020145948564,0.757
103,1,693,"positive","no_conflict",1.70434489480932,2.84073323461181,0.661
104,1,687,"negative_unfamiliar","no_conflict",-1.71121725325613,2.83695673705955,0.693
104,0,831,"positive","no_conflict",-1.66311074412844,2.91960102378411,0.687
104,1,1175,"negative_rc","conflict",-1.61500423500076,3.07003786660776,0.831
104,1,936,"positive","no_conflict",-1.56689772587308,2.97127584873811,1.175
104,1,616,"negative_highly_familiar","conflict",-1.5187912167454,2.78958071216443,0.936
104,1,1040,"positive","no_conflict",-1.47068470761772,3.01703333929878,0.616
104,1,1185,"negative_familiar","conflict",-1.42257819849003,3.07371835034612,1.04
104,NA,NA,"positive","no_conflict",-1.37447168936235,NA,1.185
104,1,698,"positive","no_conflict",-1.32636518023467,2.84385542262316,0.186
104,1,802,"negative_rc","conflict",-1.27825867110699,2.90417436828416,0.698
104,1,1363,"negative_familiar","conflict",-1.2301521619793,3.13449585583467,0.802
104,0,827,"positive","no_conflict",-1.18204565285162,2.91750550955255,1.363
104,1,491,"positive","no_conflict",-1.13393914372394,2.69108149212297,0.827
104,1,700,"negative_rc","conflict",-1.08583263459626,2.84509804001426,0.491
104,1,581,"negative_highly_familiar","conflict",-1.03772612546857,2.76417613239033,0.7
104,1,652,"positive","no_conflict",-0.989619616340893,2.81424759573192,0.581
104,1,453,"positive","no_conflict",-0.94151310721321,2.65609820201283,0.652
104,1,1461,"negative_unfamiliar","no_conflict",-0.893406598085528,3.1646502159343,0.453
104,0,702,"positive","no_conflict",-0.845300088957846,2.84633711212981,1.461
104,1,830,"negative_highly_familiar","conflict",-0.797193579830163,2.91907809237607,0.702
104,0,934,"positive","no_conflict",-0.749087070702481,2.97034687623009,0.83
104,1,727,"negative_familiar","conflict",-0.700980561574799,2.86153441085904,0.934
104,1,568,"negative_unfamiliar","no_conflict",-0.652874052447117,2.75434833571102,0.727
104,1,1031,"positive","no_conflict",-0.604767543319434,3.01325866528352,0.568
104,1,736,"negative_highly_familiar","conflict",-0.556661034191752,2.8668778143375,1.031
104,0,673,"positive","no_conflict",-0.50855452506407,2.82801506422398,0.736
104,1,505,"negative_familiar","conflict",-0.460448015936387,2.70329137811866,0.673
104,1,617,"positive","no_conflict",-0.412341506808705,2.79028516403324,0.505
104,1,698,"positive","no_conflict",-0.364234997681023,2.84385542262316,0.617
104,1,690,"negative_rc","conflict",-0.316128488553341,2.83884909073726,0.698
104,1,666,"positive","no_conflict",-0.268021979425658,2.8234742291703,0.69
104,1,563,"negative_highly_familiar","conflict",-0.219915470297976,2.75050839485135,0.666
104,1,539,"positive","no_conflict",-0.171808961170294,2.73158876518674,0.563
104,1,556,"negative_unfamiliar","no_conflict",-0.123702452042611,2.74507479158206,0.539
104,1,1132,"positive","no_conflict",-0.0755959429149292,3.05384642685225,0.556
104,1,884,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.94645226501307,1.132
104,1,509,"positive","no_conflict",0.0206170753404354,2.70671778233676,0.884
104,1,654,"negative_rc","conflict",0.0687235844681176,2.81557774832427,0.509
104,1,637,"negative_highly_familiar","conflict",0.1168300935958,2.80413943233535,0.654
104,1,822,"positive","no_conflict",0.164936602723482,2.91487181754005,0.637
104,1,703,"positive","no_conflict",0.213043111851164,2.84695532501982,0.822
104,1,902,"negative_familiar","conflict",0.261149620978847,2.95520653754194,0.703
104,1,615,"negative_unfamiliar","no_conflict",0.309256130106529,2.78887511577542,0.902
104,1,512,"positive","no_conflict",0.357362639234211,2.70926996097583,0.615
104,1,1320,"positive","no_conflict",0.405469148361894,3.12057393120585,0.512
104,0,1264,"negative_rc","conflict",0.453575657489576,3.10174707394637,1.32
104,0,1105,"positive","no_conflict",0.501682166617258,3.04336227802113,1.264
104,1,817,"negative_familiar","conflict",0.54978867574494,2.91222205653242,1.105
104,0,447,"negative_unfamiliar","no_conflict",0.597895184872623,2.65030752313194,0.817
104,1,678,"positive","no_conflict",0.646001694000305,2.83122969386706,0.447
104,1,487,"positive","no_conflict",0.694108203127987,2.68752896121463,0.678
104,1,871,"negative_highly_familiar","conflict",0.74221471225567,2.94001815500766,0.487
104,NA,NA,"negative_familiar","conflict",0.790321221383352,NA,0.871
104,1,688,"positive","no_conflict",0.838427730511034,2.83758843823551,0.231
104,0,640,"positive","no_conflict",0.886534239638716,2.80617997398389,0.688
104,1,473,"negative_rc","conflict",0.934640748766399,2.67486114073781,0.64
104,1,665,"positive","no_conflict",0.982747257894081,2.8228216453031,0.473
104,1,617,"negative_rc","conflict",1.03085376702176,2.79028516403324,0.665
104,1,490,"positive","no_conflict",1.07896027614945,2.69019608002851,0.617
104,1,595,"negative_highly_familiar","conflict",1.12706678527713,2.77451696572855,0.49
104,1,834,"positive","no_conflict",1.17517329440481,2.92116605063774,0.595
104,1,635,"negative_highly_familiar","conflict",1.22327980353249,2.80277372529198,0.834
104,0,860,"negative_familiar","conflict",1.27138631266017,2.93449845124357,0.635
104,1,835,"positive","no_conflict",1.31949282178786,2.9216864754836,0.86
104,1,716,"negative_unfamiliar","no_conflict",1.36759933091554,2.85491302230786,0.835
104,0,1477,"positive","no_conflict",1.41570584004322,3.16938049531195,0.716
104,1,781,"negative_rc","conflict",1.4638123491709,2.8926510338773,1.477
104,0,789,"positive","no_conflict",1.51191885829859,2.89707700320942,0.781
104,0,1446,"positive","no_conflict",1.56002536742627,3.16016829295851,0.789
104,1,718,"negative_familiar","conflict",1.60813187655395,2.8561244442423,1.446
104,1,615,"negative_unfamiliar","no_conflict",1.65623838568163,2.78887511577542,0.718
104,1,1087,"positive","no_conflict",1.70434489480932,3.03622954408629,0.615
105,1,734,"negative_unfamiliar","no_conflict",-1.71121725325613,2.86569605991607,1.087
105,1,518,"positive","no_conflict",-1.66311074412844,2.71432975974523,0.734
105,1,583,"negative_rc","conflict",-1.61500423500076,2.76566855475901,0.518
105,1,887,"positive","no_conflict",-1.56689772587308,2.94792361983173,0.583
105,1,623,"negative_highly_familiar","conflict",-1.5187912167454,2.79448804665917,0.887
105,1,919,"positive","no_conflict",-1.47068470761772,2.96331551138611,0.623
105,1,728,"negative_familiar","conflict",-1.42257819849003,2.86213137931304,0.919
105,1,1073,"positive","no_conflict",-1.37447168936235,3.03059972196595,0.728
105,1,537,"positive","no_conflict",-1.32636518023467,2.72997428569956,1.073
105,1,1121,"negative_rc","conflict",-1.27825867110699,3.04960561259497,0.537
105,1,1170,"negative_familiar","conflict",-1.2301521619793,3.06818586174616,1.121
105,1,739,"positive","no_conflict",-1.18204565285162,2.86864443839483,1.17
105,1,866,"positive","no_conflict",-1.13393914372394,2.93751789201735,0.739
105,1,1163,"negative_rc","conflict",-1.08583263459626,3.06557971472845,0.866
105,1,668,"negative_highly_familiar","conflict",-1.03772612546857,2.82477646247555,1.163
105,1,1236,"positive","no_conflict",-0.989619616340893,3.0920184707528,0.668
105,1,723,"positive","no_conflict",-0.94151310721321,2.85913829729453,1.236
105,1,797,"negative_unfamiliar","no_conflict",-0.893406598085528,2.90145832139611,0.723
105,1,NA,"positive","no_conflict",-0.845300088957846,NA,0.797
105,1,941,"negative_highly_familiar","conflict",-0.797193579830163,2.97358962342726,2.749
105,1,798,"positive","no_conflict",-0.749087070702481,2.90200289135073,0.941
105,1,830,"negative_familiar","conflict",-0.700980561574799,2.91907809237607,0.798
105,1,710,"negative_unfamiliar","no_conflict",-0.652874052447117,2.85125834871908,0.83
105,1,1326,"positive","no_conflict",-0.604767543319434,3.12254352406875,0.71
105,1,959,"negative_highly_familiar","conflict",-0.556661034191752,2.98181860717066,1.326
105,1,576,"positive","no_conflict",-0.50855452506407,2.76042248342321,0.959
105,1,1184,"negative_familiar","conflict",-0.460448015936387,3.0733517023869,0.576
105,1,712,"positive","no_conflict",-0.412341506808705,2.85247999363686,1.184
105,1,977,"positive","no_conflict",-0.364234997681023,2.98989456371877,0.712
105,1,698,"negative_rc","conflict",-0.316128488553341,2.84385542262316,0.977
105,1,665,"positive","no_conflict",-0.268021979425658,2.8228216453031,0.698
105,1,634,"negative_highly_familiar","conflict",-0.219915470297976,2.80208925788173,0.665
105,1,626,"positive","no_conflict",-0.171808961170294,2.79657433321043,0.634
105,1,1123,"negative_unfamiliar","no_conflict",-0.123702452042611,3.05037975626146,0.626
105,1,651,"positive","no_conflict",-0.0755959429149292,2.81358098856819,1.123
105,1,755,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.87794695162919,0.651
105,1,684,"positive","no_conflict",0.0206170753404354,2.83505610172012,0.755
105,1,701,"negative_rc","conflict",0.0687235844681176,2.84571801796666,0.684
105,1,652,"negative_highly_familiar","conflict",0.1168300935958,2.81424759573192,0.701
105,1,1397,"positive","no_conflict",0.164936602723482,3.14519640611418,0.652
105,1,702,"positive","no_conflict",0.213043111851164,2.84633711212981,1.397
105,1,1181,"negative_familiar","conflict",0.261149620978847,3.07224989761351,0.702
105,1,1158,"negative_unfamiliar","no_conflict",0.309256130106529,3.06370855939142,1.181
105,1,1015,"positive","no_conflict",0.357362639234211,3.00646604224923,1.158
105,1,1055,"positive","no_conflict",0.405469148361894,3.02325245963371,1.015
105,1,567,"negative_rc","conflict",0.453575657489576,2.75358305889291,1.055
105,1,840,"positive","no_conflict",0.501682166617258,2.92427928606188,0.567
105,1,721,"negative_familiar","conflict",0.54978867574494,2.85793526471943,0.84
105,1,604,"negative_unfamiliar","no_conflict",0.597895184872623,2.78103693862113,0.721
105,1,732,"positive","no_conflict",0.646001694000305,2.86451108105839,0.604
105,1,709,"positive","no_conflict",0.694108203127987,2.85064623518307,0.732
105,1,621,"negative_highly_familiar","conflict",0.74221471225567,2.79309160017658,0.709
105,1,1109,"negative_familiar","conflict",0.790321221383352,3.04493154614916,0.621
105,1,637,"positive","no_conflict",0.838427730511034,2.80413943233535,1.109
105,0,982,"positive","no_conflict",0.886534239638716,2.99211148778695,0.637
105,1,887,"negative_rc","conflict",0.934640748766399,2.94792361983173,0.982
105,1,1007,"positive","no_conflict",0.982747257894081,3.00302947055362,0.887
105,1,1015,"negative_rc","conflict",1.03085376702176,3.00646604224923,1.007
105,1,856,"positive","no_conflict",1.07896027614945,2.93247376467715,1.015
105,1,1048,"negative_highly_familiar","conflict",1.12706678527713,3.02036128264771,0.856
105,1,872,"positive","no_conflict",1.17517329440481,2.94051648493257,1.048
105,1,1321,"negative_highly_familiar","conflict",1.22327980353249,3.12090281761453,0.872
105,1,1409,"negative_familiar","conflict",1.27138631266017,3.14891099310936,1.321
105,1,1025,"positive","no_conflict",1.31949282178786,3.01072386539177,1.409
105,1,1322,"negative_unfamiliar","no_conflict",1.36759933091554,3.12123145514962,1.025
105,1,691,"positive","no_conflict",1.41570584004322,2.8394780473742,1.322
105,1,1131,"negative_rc","conflict",1.4638123491709,3.05346260492546,0.691
105,1,1275,"positive","no_conflict",1.51191885829859,3.10551018476997,1.131
105,1,628,"positive","no_conflict",1.56002536742627,2.7979596437372,1.275
105,1,788,"negative_familiar","conflict",1.60813187655395,2.89652621748956,0.628
105,1,1213,"negative_unfamiliar","no_conflict",1.65623838568163,3.08386080086657,0.788
105,1,1148,"positive","no_conflict",1.70434489480932,3.05994188806195,1.213
106,1,470,"negative_unfamiliar","no_conflict",-1.71121725325613,2.67209785793572,1.148
106,NA,NA,"positive","no_conflict",-1.66311074412844,NA,0.47
106,1,616,"negative_rc","conflict",-1.61500423500076,2.78958071216443,0.335
106,1,503,"positive","no_conflict",-1.56689772587308,2.70156798505593,0.616
106,1,600,"negative_highly_familiar","conflict",-1.5187912167454,2.77815125038364,0.503
106,1,545,"positive","no_conflict",-1.47068470761772,2.73639650227664,0.6
106,1,617,"negative_familiar","conflict",-1.42257819849003,2.79028516403324,0.545
106,1,649,"positive","no_conflict",-1.37447168936235,2.81224469680037,0.617
106,1,762,"positive","no_conflict",-1.32636518023467,2.8819549713396,0.649
106,1,762,"negative_rc","conflict",-1.27825867110699,2.8819549713396,0.762
106,1,723,"negative_familiar","conflict",-1.2301521619793,2.85913829729453,0.762
106,1,579,"positive","no_conflict",-1.18204565285162,2.76267856372744,0.723
106,1,699,"positive","no_conflict",-1.13393914372394,2.84447717574568,0.579
106,1,716,"negative_rc","conflict",-1.08583263459626,2.85491302230786,0.699
106,1,748,"negative_highly_familiar","conflict",-1.03772612546857,2.87390159786446,0.716
106,1,588,"positive","no_conflict",-0.989619616340893,2.76937732607614,0.748
106,1,725,"positive","no_conflict",-0.94151310721321,2.86033800657099,0.588
106,1,606,"negative_unfamiliar","no_conflict",-0.893406598085528,2.78247262416629,0.725
106,1,621,"positive","no_conflict",-0.845300088957846,2.79309160017658,0.606
106,1,654,"negative_highly_familiar","conflict",-0.797193579830163,2.81557774832427,0.621
106,1,567,"positive","no_conflict",-0.749087070702481,2.75358305889291,0.654
106,1,575,"negative_familiar","conflict",-0.700980561574799,2.75966784468963,0.567
106,1,727,"negative_unfamiliar","no_conflict",-0.652874052447117,2.86153441085904,0.575
106,1,591,"positive","no_conflict",-0.604767543319434,2.77158748088126,0.727
106,1,888,"negative_highly_familiar","conflict",-0.556661034191752,2.9484129657786,0.591
106,1,561,"positive","no_conflict",-0.50855452506407,2.74896286125616,0.888
106,1,640,"negative_familiar","conflict",-0.460448015936387,2.80617997398389,0.561
106,1,449,"positive","no_conflict",-0.412341506808705,2.65224634100332,0.64
106,1,722,"positive","no_conflict",-0.364234997681023,2.85853719756964,0.449
106,1,713,"negative_rc","conflict",-0.316128488553341,2.85308952985187,0.722
106,1,658,"positive","no_conflict",-0.268021979425658,2.81822589361396,0.713
106,1,1043,"negative_highly_familiar","conflict",-0.219915470297976,3.01828430842653,0.658
106,1,635,"positive","no_conflict",-0.171808961170294,2.80277372529198,1.043
106,1,1027,"negative_unfamiliar","no_conflict",-0.123702452042611,3.01157044359728,0.635
106,1,452,"positive","no_conflict",-0.0755959429149292,2.65513843481138,1.027
106,1,756,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.87852179550121,0.452
106,0,1413,"positive","no_conflict",0.0206170753404354,3.15014216184856,0.756
106,1,957,"negative_rc","conflict",0.0687235844681176,2.98091193777684,1.413
106,1,829,"negative_highly_familiar","conflict",0.1168300935958,2.91855453055027,0.957
106,NA,NA,"positive","no_conflict",0.164936602723482,NA,0.829
106,NA,NA,"positive","no_conflict",0.213043111851164,NA,NA
106,NA,NA,"negative_familiar","conflict",0.261149620978847,NA,NA
106,1,687,"negative_unfamiliar","no_conflict",0.309256130106529,2.83695673705955,NA
106,NA,NA,"positive","no_conflict",0.357362639234211,NA,0.687
106,0,823,"positive","no_conflict",0.405469148361894,2.91539983521227,NA
106,1,792,"negative_rc","conflict",0.453575657489576,2.89872518158949,0.823
106,1,1241,"positive","no_conflict",0.501682166617258,3.09377178149873,0.792
106,1,729,"negative_familiar","conflict",0.54978867574494,2.86272752831797,1.241
106,1,951,"negative_unfamiliar","no_conflict",0.597895184872623,2.97818051693741,0.729
106,0,712,"positive","no_conflict",0.646001694000305,2.85247999363686,0.951
106,1,895,"positive","no_conflict",0.694108203127987,2.95182303531591,0.712
106,1,560,"negative_highly_familiar","conflict",0.74221471225567,2.7481880270062,0.895
106,1,665,"negative_familiar","conflict",0.790321221383352,2.8228216453031,0.56
106,1,874,"positive","no_conflict",0.838427730511034,2.9415114326344,0.665
106,0,1097,"positive","no_conflict",0.886534239638716,3.04020662757471,0.874
106,1,794,"negative_rc","conflict",0.934640748766399,2.8998205024271,1.097
106,0,898,"positive","no_conflict",0.982747257894081,2.9532763366673,0.794
106,1,1042,"negative_rc","conflict",1.03085376702176,3.01786771896351,0.898
106,0,1203,"positive","no_conflict",1.07896027614945,3.08026562733984,1.042
106,1,987,"negative_highly_familiar","conflict",1.12706678527713,2.99431715266964,1.203
106,1,660,"positive","no_conflict",1.17517329440481,2.81954393554187,0.987
106,1,668,"negative_highly_familiar","conflict",1.22327980353249,2.82477646247555,0.66
106,1,764,"negative_familiar","conflict",1.27138631266017,2.88309335857569,0.668
106,1,597,"positive","no_conflict",1.31949282178786,2.77597433112937,0.764
106,1,670,"negative_unfamiliar","no_conflict",1.36759933091554,2.82607480270083,0.597
106,1,614,"positive","no_conflict",1.41570584004322,2.78816837114117,0.67
106,1,614,"negative_rc","conflict",1.4638123491709,2.78816837114117,0.614
106,0,703,"positive","no_conflict",1.51191885829859,2.84695532501982,0.614
106,1,766,"positive","no_conflict",1.56002536742627,2.8842287696326,0.703
106,1,1071,"negative_familiar","conflict",1.60813187655395,3.02978947083186,0.766
106,1,1256,"negative_unfamiliar","no_conflict",1.65623838568163,3.09898963940118,1.071
106,1,872,"positive","no_conflict",1.70434489480932,2.94051648493257,1.256
107,1,549,"negative_unfamiliar","no_conflict",-1.71121725325613,2.73957234445009,0.872
107,1,606,"positive","no_conflict",-1.66311074412844,2.78247262416629,0.549
107,1,557,"negative_rc","conflict",-1.61500423500076,2.74585519517373,0.606
107,1,822,"positive","no_conflict",-1.56689772587308,2.91487181754005,0.557
107,1,607,"negative_highly_familiar","conflict",-1.5187912167454,2.78318869107526,0.822
107,1,1126,"positive","no_conflict",-1.47068470761772,3.05153839051533,0.607
107,1,695,"negative_familiar","conflict",-1.42257819849003,2.84198480459011,1.126
107,1,824,"positive","no_conflict",-1.37447168936235,2.91592721169712,0.695
107,1,560,"positive","no_conflict",-1.32636518023467,2.7481880270062,0.824
107,1,768,"negative_rc","conflict",-1.27825867110699,2.88536122003151,0.56
107,1,689,"negative_familiar","conflict",-1.2301521619793,2.83821922190763,0.768
107,1,649,"positive","no_conflict",-1.18204565285162,2.81224469680037,0.689
107,1,514,"positive","no_conflict",-1.13393914372394,2.71096311899528,0.649
107,1,770,"negative_rc","conflict",-1.08583263459626,2.88649072517248,0.514
107,1,634,"negative_highly_familiar","conflict",-1.03772612546857,2.80208925788173,0.77
107,0,811,"positive","no_conflict",-0.989619616340893,2.90902085421116,0.634
107,1,674,"positive","no_conflict",-0.94151310721321,2.82865989653532,0.811
107,1,675,"negative_unfamiliar","no_conflict",-0.893406598085528,2.82930377283102,0.674
107,1,932,"positive","no_conflict",-0.845300088957846,2.96941591235398,0.675
107,1,549,"negative_highly_familiar","conflict",-0.797193579830163,2.73957234445009,0.932
107,0,580,"positive","no_conflict",-0.749087070702481,2.76342799356294,0.549
107,1,1461,"negative_familiar","conflict",-0.700980561574799,3.1646502159343,0.58
107,1,741,"negative_unfamiliar","no_conflict",-0.652874052447117,2.86981820797933,1.461
107,1,982,"positive","no_conflict",-0.604767543319434,2.99211148778695,0.741
107,1,1078,"negative_highly_familiar","conflict",-0.556661034191752,3.03261876085072,0.982
107,1,534,"positive","no_conflict",-0.50855452506407,2.72754125702856,1.078
107,1,887,"negative_familiar","conflict",-0.460448015936387,2.94792361983173,0.534
107,1,959,"positive","no_conflict",-0.412341506808705,2.98181860717066,0.887
107,1,831,"positive","no_conflict",-0.364234997681023,2.91960102378411,0.959
107,0,952,"negative_rc","conflict",-0.316128488553341,2.97863694838447,0.831
107,1,817,"positive","no_conflict",-0.268021979425658,2.91222205653242,0.952
107,0,952,"negative_highly_familiar","conflict",-0.219915470297976,2.97863694838447,0.817
107,1,609,"positive","no_conflict",-0.171808961170294,2.78461729263288,0.952
107,0,890,"negative_unfamiliar","no_conflict",-0.123702452042611,2.94939000664491,0.609
107,1,658,"positive","no_conflict",-0.0755959429149292,2.81822589361396,0.89
107,1,826,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.91698004732038,0.658
107,1,571,"positive","no_conflict",0.0206170753404354,2.75663610824585,0.826
107,0,531,"negative_rc","conflict",0.0687235844681176,2.72509452108147,0.571
107,1,1236,"negative_highly_familiar","conflict",0.1168300935958,3.0920184707528,0.531
107,1,1044,"positive","no_conflict",0.164936602723482,3.01870049866624,1.236
107,0,892,"positive","no_conflict",0.213043111851164,2.95036485437612,1.044
107,1,773,"negative_familiar","conflict",0.261149620978847,2.88817949391832,0.892
107,1,821,"negative_unfamiliar","no_conflict",0.309256130106529,2.91434315711944,0.773
107,1,1533,"positive","no_conflict",0.357362639234211,3.18554215485437,0.821
107,0,662,"positive","no_conflict",0.405469148361894,2.8208579894397,1.533
107,1,1087,"negative_rc","conflict",0.453575657489576,3.03622954408629,0.662
107,0,878,"positive","no_conflict",0.501682166617258,2.9434945159061,1.087
107,0,582,"negative_familiar","conflict",0.54978867574494,2.76492298464989,0.878
107,1,545,"negative_unfamiliar","no_conflict",0.597895184872623,2.73639650227664,0.582
107,1,1034,"positive","no_conflict",0.646001694000305,3.01452053875792,0.545
107,1,826,"positive","no_conflict",0.694108203127987,2.91698004732038,1.034
107,1,834,"negative_highly_familiar","conflict",0.74221471225567,2.92116605063774,0.826
107,1,811,"negative_familiar","conflict",0.790321221383352,2.90902085421116,0.834
107,1,1299,"positive","no_conflict",0.838427730511034,3.11360915107303,0.811
107,0,964,"positive","no_conflict",0.886534239638716,2.98407703390283,1.299
107,1,892,"negative_rc","conflict",0.934640748766399,2.95036485437612,0.964
107,0,964,"positive","no_conflict",0.982747257894081,2.98407703390283,0.892
107,0,909,"negative_rc","conflict",1.03085376702176,2.95856388322197,0.964
107,1,718,"positive","no_conflict",1.07896027614945,2.8561244442423,0.909
107,1,781,"negative_highly_familiar","conflict",1.12706678527713,2.8926510338773,0.718
107,1,910,"positive","no_conflict",1.17517329440481,2.95904139232109,0.781
107,1,871,"negative_highly_familiar","conflict",1.22327980353249,2.94001815500766,0.91
107,1,982,"negative_familiar","conflict",1.27138631266017,2.99211148778695,0.871
107,0,975,"positive","no_conflict",1.31949282178786,2.98900461569854,0.982
107,1,664,"negative_unfamiliar","no_conflict",1.36759933091554,2.82216807936802,0.975
107,1,656,"positive","no_conflict",1.41570584004322,2.81690383937566,0.664
107,1,624,"negative_rc","conflict",1.4638123491709,2.79518458968242,0.656
107,1,609,"positive","no_conflict",1.51191885829859,2.78461729263288,0.624
107,1,649,"positive","no_conflict",1.56002536742627,2.81224469680037,0.609
107,1,898,"negative_familiar","conflict",1.60813187655395,2.9532763366673,0.649
107,1,722,"negative_unfamiliar","no_conflict",1.65623838568163,2.85853719756964,0.898
107,1,1090,"positive","no_conflict",1.70434489480932,3.03742649794062,0.722
108,1,608,"negative_unfamiliar","no_conflict",-1.71121725325613,2.78390357927274,1.09
108,1,921,"positive","no_conflict",-1.66311074412844,2.96425963019685,0.608
108,1,498,"negative_rc","conflict",-1.61500423500076,2.69722934275972,0.921
108,1,657,"positive","no_conflict",-1.56689772587308,2.81756536955978,0.498
108,1,426,"negative_highly_familiar","conflict",-1.5187912167454,2.62940959910272,0.657
108,1,411,"positive","no_conflict",-1.47068470761772,2.61384182187607,0.426
108,1,539,"negative_familiar","conflict",-1.42257819849003,2.73158876518674,0.411
108,1,555,"positive","no_conflict",-1.37447168936235,2.74429298312268,0.539
108,1,596,"positive","no_conflict",-1.32636518023467,2.77524625974024,0.555
108,1,516,"negative_rc","conflict",-1.27825867110699,2.71264970162721,0.596
108,1,820,"negative_familiar","conflict",-1.2301521619793,2.91381385238372,0.516
108,0,565,"positive","no_conflict",-1.18204565285162,2.75204844781944,0.82
108,1,710,"positive","no_conflict",-1.13393914372394,2.85125834871908,0.565
108,1,750,"negative_rc","conflict",-1.08583263459626,2.8750612633917,0.71
108,1,550,"negative_highly_familiar","conflict",-1.03772612546857,2.74036268949424,0.75
108,1,527,"positive","no_conflict",-0.989619616340893,2.72181061521255,0.55
108,1,615,"positive","no_conflict",-0.94151310721321,2.78887511577542,0.527
108,1,688,"negative_unfamiliar","no_conflict",-0.893406598085528,2.83758843823551,0.615
108,1,455,"positive","no_conflict",-0.845300088957846,2.65801139665711,0.688
108,1,1072,"negative_highly_familiar","conflict",-0.797193579830163,3.03019478535675,0.455
108,1,433,"positive","no_conflict",-0.749087070702481,2.63648789635337,1.072
108,1,665,"negative_familiar","conflict",-0.700980561574799,2.8228216453031,0.433
108,1,689,"negative_unfamiliar","no_conflict",-0.652874052447117,2.83821922190763,0.665
108,1,378,"positive","no_conflict",-0.604767543319434,2.57749179983723,0.689
108,1,914,"negative_highly_familiar","conflict",-0.556661034191752,2.96094619573383,0.378
108,1,594,"positive","no_conflict",-0.50855452506407,2.77378644498119,0.914
108,1,1067,"negative_familiar","conflict",-0.460448015936387,3.02816441942447,0.594
108,1,691,"positive","no_conflict",-0.412341506808705,2.8394780473742,1.067
108,1,556,"positive","no_conflict",-0.364234997681023,2.74507479158206,0.691
108,1,692,"negative_rc","conflict",-0.316128488553341,2.84010609445676,0.556
108,1,748,"positive","no_conflict",-0.268021979425658,2.87390159786446,0.692
108,1,541,"negative_highly_familiar","conflict",-0.219915470297976,2.73319726510657,0.748
108,1,686,"positive","no_conflict",-0.171808961170294,2.83632411570675,0.541
108,1,485,"negative_unfamiliar","no_conflict",-0.123702452042611,2.68574173860226,0.686
108,1,710,"positive","no_conflict",-0.0755959429149292,2.85125834871908,0.485
108,1,567,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.75358305889291,0.71
108,1,758,"positive","no_conflict",0.0206170753404354,2.87966920563205,0.567
108,1,767,"negative_rc","conflict",0.0687235844681176,2.88479536394898,0.758
108,1,672,"negative_highly_familiar","conflict",0.1168300935958,2.82736927305383,0.767
108,1,936,"positive","no_conflict",0.164936602723482,2.97127584873811,0.672
108,1,648,"positive","no_conflict",0.213043111851164,2.81157500587059,0.936
108,1,1105,"negative_familiar","conflict",0.261149620978847,3.04336227802113,0.648
108,1,585,"negative_unfamiliar","no_conflict",0.309256130106529,2.76715586608218,1.105
108,1,697,"positive","no_conflict",0.357362639234211,2.84323277809801,0.585
108,1,914,"positive","no_conflict",0.405469148361894,2.96094619573383,0.697
108,1,714,"negative_rc","conflict",0.453575657489576,2.85369821177617,0.914
108,1,771,"positive","no_conflict",0.501682166617258,2.88705437805096,0.714
108,1,820,"negative_familiar","conflict",0.54978867574494,2.91381385238372,0.771
108,1,630,"negative_unfamiliar","no_conflict",0.597895184872623,2.79934054945358,0.82
108,1,351,"positive","no_conflict",0.646001694000305,2.54530711646582,0.63
108,1,384,"positive","no_conflict",0.694108203127987,2.58433122436753,0.351
108,1,664,"negative_highly_familiar","conflict",0.74221471225567,2.82216807936802,0.384
108,1,552,"negative_familiar","conflict",0.790321221383352,2.7419390777292,0.664
108,1,432,"positive","no_conflict",0.838427730511034,2.63548374681491,0.552
108,0,729,"positive","no_conflict",0.886534239638716,2.86272752831797,0.432
108,1,602,"negative_rc","conflict",0.934640748766399,2.77959649125782,0.729
