"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv"
93,1,406,"congruent","most_incon",2,-0.552086434629295,-2.46305418719212,15,-0.470469407522566,0.431,-2.32018561484919
93,1,403,"incongruent","most_incon",2,-0.53043598621246,-2.48138957816377,16,-0.384929515245736,0.406,-2.46305418719212
93,1,417,"congruent","most_incon",2,-0.508785537795625,-2.39808153477218,17,-0.299389622968906,0.403,-2.48138957816377
93,1,367,"incongruent","most_incon",2,-0.48713508937879,-2.72479564032698,18,-0.213849730692075,0.417,-2.39808153477218
93,1,365,"congruent","most_incon",2,-0.465484640961955,-2.73972602739726,19,-0.128309838415245,0.367,-2.72479564032698
93,1,458,"incongruent","most_incon",2,-0.44383419254512,-2.18340611353712,20,-0.0427699461384151,0.365,-2.73972602739726
93,1,425,"incongruent","most_incon",2,-0.422183744128285,-2.35294117647059,21,0.0427699461384151,0.458,-2.18340611353712
93,1,519,"incongruent","most_incon",2,-0.40053329571145,-1.92678227360308,22,0.128309838415245,0.425,-2.35294117647059
93,1,405,"incongruent","most_incon",2,-0.378882847294614,-2.46913580246914,23,0.213849730692075,0.519,-1.92678227360308
93,1,354,"congruent","most_incon",2,-0.357232398877779,-2.82485875706215,24,0.299389622968906,0.405,-2.46913580246914
93,1,384,"incongruent","most_incon",2,-0.335581950460944,-2.60416666666667,25,0.384929515245736,0.354,-2.82485875706215
93,1,422,"incongruent","most_incon",2,-0.313931502044109,-2.3696682464455,26,0.470469407522566,0.384,-2.60416666666667
93,1,405,"incongruent","most_incon",2,-0.292281053627274,-2.46913580246914,27,0.556009299799396,0.422,-2.3696682464455
93,1,410,"incongruent","most_incon",2,-0.270630605210439,-2.4390243902439,28,0.641549192076226,0.405,-2.46913580246914
93,1,448,"congruent","most_incon",2,-0.248980156793604,-2.23214285714286,29,0.727089084353056,0.41,-2.4390243902439
93,1,390,"congruent","most_incon",2,-0.227329708376769,-2.56410256410256,30,0.812628976629887,0.448,-2.23214285714286
93,1,396,"incongruent","most_incon",2,-0.205679259959934,-2.52525252525253,31,0.898168868906717,0.39,-2.56410256410256
93,1,385,"incongruent","most_incon",2,-0.184028811543098,-2.5974025974026,32,0.983708761183547,0.396,-2.52525252525253
93,1,439,"incongruent","most_incon",2,-0.162378363126263,-2.27790432801822,33,1.06924865346038,0.385,-2.5974025974026
93,1,438,"incongruent","most_incon",2,-0.140727914709428,-2.28310502283105,34,1.15478854573721,0.439,-2.27790432801822
93,1,475,"incongruent","most_incon",2,-0.119077466292593,-2.10526315789474,35,1.24032843801404,0.438,-2.28310502283105
93,1,545,"congruent","most_incon",2,-0.097427017875758,-1.8348623853211,36,1.32586833029087,0.475,-2.10526315789474
93,1,551,"congruent","most_incon",2,-0.0757765694589229,-1.81488203266788,37,1.4114082225677,0.545,-1.8348623853211
93,1,621,"incongruent","most_incon",2,-0.0541261210420878,-1.61030595813205,38,1.49694811484453,0.551,-1.81488203266788
93,1,554,"incongruent","most_incon",2,-0.0324756726252527,-1.80505415162455,39,1.58248800712136,0.621,-1.61030595813205
93,1,521,"incongruent","most_incon",2,-0.0108252242084176,-1.91938579654511,40,1.66802789939819,0.554,-1.80505415162455
93,1,420,"incongruent","most_incon",3,0.0108252242084176,-2.38095238095238,1,-1.66802789939819,NA,NA
93,1,409,"congruent","most_incon",3,0.0324756726252527,-2.44498777506112,2,-1.58248800712136,0.42,-2.38095238095238
93,1,367,"congruent","most_incon",3,0.0541261210420878,-2.72479564032698,3,-1.49694811484453,0.409,-2.44498777506112
93,1,365,"congruent","most_incon",3,0.0757765694589229,-2.73972602739726,4,-1.4114082225677,0.367,-2.72479564032698
93,1,371,"congruent","most_incon",3,0.097427017875758,-2.69541778975741,5,-1.32586833029087,0.365,-2.73972602739726
93,1,377,"incongruent","most_incon",3,0.119077466292593,-2.6525198938992,6,-1.24032843801404,0.371,-2.69541778975741
93,1,375,"incongruent","most_incon",3,0.140727914709428,-2.66666666666667,7,-1.15478854573721,0.377,-2.6525198938992
93,1,333,"congruent","most_incon",3,0.162378363126263,-3.003003003003,8,-1.06924865346038,0.375,-2.66666666666667
93,1,331,"congruent","most_incon",3,0.184028811543098,-3.02114803625378,9,-0.983708761183547,0.333,-3.003003003003
93,1,456,"incongruent","most_incon",3,0.205679259959934,-2.19298245614035,10,-0.898168868906717,0.331,-3.02114803625378
93,1,406,"incongruent","most_incon",3,0.227329708376769,-2.46305418719212,11,-0.812628976629887,0.456,-2.19298245614035
93,1,469,"incongruent","most_incon",3,0.248980156793604,-2.13219616204691,12,-0.727089084353056,0.406,-2.46305418719212
93,1,403,"incongruent","most_incon",3,0.270630605210439,-2.48138957816377,13,-0.641549192076226,0.469,-2.13219616204691
93,1,320,"incongruent","most_incon",3,0.292281053627274,-3.125,14,-0.556009299799396,0.403,-2.48138957816377
93,1,366,"congruent","most_incon",3,0.313931502044109,-2.73224043715847,15,-0.470469407522566,0.32,-3.125
93,1,420,"incongruent","most_incon",3,0.335581950460944,-2.38095238095238,16,-0.384929515245736,0.366,-2.73224043715847
93,1,362,"incongruent","most_incon",3,0.357232398877779,-2.76243093922652,17,-0.299389622968906,0.42,-2.38095238095238
93,1,391,"incongruent","most_incon",3,0.378882847294614,-2.55754475703325,18,-0.213849730692075,0.362,-2.76243093922652
93,1,350,"incongruent","most_incon",3,0.40053329571145,-2.85714285714286,19,-0.128309838415245,0.391,-2.55754475703325
93,1,372,"incongruent","most_incon",3,0.422183744128285,-2.68817204301075,20,-0.0427699461384151,0.35,-2.85714285714286
93,1,370,"incongruent","most_incon",3,0.44383419254512,-2.7027027027027,21,0.0427699461384151,0.372,-2.68817204301075
93,1,391,"congruent","most_incon",3,0.465484640961955,-2.55754475703325,22,0.128309838415245,0.37,-2.7027027027027
93,1,421,"incongruent","most_incon",3,0.48713508937879,-2.37529691211401,23,0.213849730692075,0.391,-2.55754475703325
93,1,403,"incongruent","most_incon",3,0.508785537795625,-2.48138957816377,24,0.299389622968906,0.421,-2.37529691211401
93,1,458,"incongruent","most_incon",3,0.53043598621246,-2.18340611353712,25,0.384929515245736,0.403,-2.48138957816377
93,1,447,"incongruent","most_incon",3,0.552086434629295,-2.23713646532438,26,0.470469407522566,0.458,-2.18340611353712
93,1,509,"incongruent","most_incon",3,0.57373688304613,-1.96463654223969,27,0.556009299799396,0.447,-2.23713646532438
93,1,491,"incongruent","most_incon",3,0.595387331462966,-2.03665987780041,28,0.641549192076226,0.509,-1.96463654223969
93,1,409,"incongruent","most_incon",3,0.617037779879801,-2.44498777506112,29,0.727089084353056,0.491,-2.03665987780041
93,1,310,"congruent","most_incon",3,0.638688228296636,-3.2258064516129,30,0.812628976629887,0.409,-2.44498777506112
93,1,405,"congruent","most_incon",3,0.660338676713471,-2.46913580246914,31,0.898168868906717,0.31,-3.2258064516129
93,1,427,"incongruent","most_incon",3,0.681989125130306,-2.34192037470726,32,0.983708761183547,0.405,-2.46913580246914
93,1,441,"incongruent","most_incon",3,0.703639573547141,-2.26757369614512,33,1.06924865346038,0.427,-2.34192037470726
93,1,414,"incongruent","most_incon",3,0.725290021963976,-2.41545893719807,34,1.15478854573721,0.441,-2.26757369614512
93,1,428,"incongruent","most_incon",3,0.746940470380811,-2.33644859813084,35,1.24032843801404,0.414,-2.41545893719807
93,1,418,"incongruent","most_incon",3,0.768590918797647,-2.39234449760766,36,1.32586833029087,0.428,-2.33644859813084
93,1,432,"congruent","most_incon",3,0.790241367214482,-2.31481481481481,37,1.4114082225677,0.418,-2.39234449760766
93,1,495,"incongruent","most_incon",3,0.811891815631317,-2.02020202020202,38,1.49694811484453,0.432,-2.31481481481481
93,1,420,"congruent","most_incon",3,0.833542264048152,-2.38095238095238,39,1.58248800712136,0.495,-2.02020202020202
93,1,458,"incongruent","most_incon",3,0.855192712464987,-2.18340611353712,40,1.66802789939819,0.42,-2.38095238095238
93,1,424,"congruent","most_con",4,0.876843160881822,-2.35849056603774,1,-1.66802789939819,NA,NA
93,1,397,"congruent","most_con",4,0.898493609298657,-2.51889168765743,2,-1.58248800712136,0.424,-2.35849056603774
93,1,387,"congruent","most_con",4,0.920144057715492,-2.58397932816537,3,-1.49694811484453,0.397,-2.51889168765743
93,1,386,"incongruent","most_con",4,0.941794506132327,-2.59067357512953,4,-1.4114082225677,0.387,-2.58397932816537
93,1,383,"congruent","most_con",4,0.963444954549162,-2.61096605744125,5,-1.32586833029087,0.386,-2.59067357512953
93,1,429,"incongruent","most_con",4,0.985095402965998,-2.33100233100233,6,-1.24032843801404,0.383,-2.61096605744125
93,1,387,"congruent","most_con",4,1.00674585138283,-2.58397932816537,7,-1.15478854573721,0.429,-2.33100233100233
93,1,441,"incongruent","most_con",4,1.02839629979967,-2.26757369614512,8,-1.06924865346038,0.387,-2.58397932816537
93,1,431,"congruent","most_con",4,1.0500467482165,-2.32018561484919,9,-0.983708761183547,0.441,-2.26757369614512
93,1,501,"incongruent","most_con",4,1.07169719663334,-1.99600798403194,10,-0.898168868906717,0.431,-2.32018561484919
93,1,387,"congruent","most_con",4,1.09334764505017,-2.58397932816537,11,-0.812628976629887,0.501,-1.99600798403194
93,1,353,"congruent","most_con",4,1.11499809346701,-2.8328611898017,12,-0.727089084353056,0.387,-2.58397932816537
93,1,470,"incongruent","most_con",4,1.13664854188384,-2.12765957446809,13,-0.641549192076226,0.353,-2.8328611898017
93,1,436,"congruent","most_con",4,1.15829899030068,-2.29357798165138,14,-0.556009299799396,0.47,-2.12765957446809
93,1,442,"incongruent","most_con",4,1.17994943871751,-2.26244343891403,15,-0.470469407522566,0.436,-2.29357798165138
93,1,456,"congruent","most_con",4,1.20159988713435,-2.19298245614035,16,-0.384929515245736,0.442,-2.26244343891403
93,1,391,"congruent","most_con",4,1.22325033555118,-2.55754475703325,17,-0.299389622968906,0.456,-2.19298245614035
93,1,452,"incongruent","most_con",4,1.24490078396802,-2.21238938053097,18,-0.213849730692075,0.391,-2.55754475703325
93,1,450,"congruent","most_con",4,1.26655123238485,-2.22222222222222,19,-0.128309838415245,0.452,-2.21238938053097
93,1,344,"congruent","most_con",4,1.28820168080169,-2.90697674418605,20,-0.0427699461384151,0.45,-2.22222222222222
93,1,398,"congruent","most_con",4,1.30985212921852,-2.51256281407035,21,0.0427699461384151,0.344,-2.90697674418605
93,1,443,"congruent","most_con",4,1.33150257763536,-2.25733634311512,22,0.128309838415245,0.398,-2.51256281407035
93,1,418,"congruent","most_con",4,1.35315302605219,-2.39234449760766,23,0.213849730692075,0.443,-2.25733634311512
93,1,392,"incongruent","most_con",4,1.37480347446903,-2.55102040816327,24,0.299389622968906,0.418,-2.39234449760766
93,1,421,"congruent","most_con",4,1.39645392288586,-2.37529691211401,25,0.384929515245736,0.392,-2.55102040816327
93,1,523,"congruent","most_con",4,1.4181043713027,-1.91204588910134,26,0.470469407522566,0.421,-2.37529691211401
93,1,393,"congruent","most_con",4,1.43975481971953,-2.54452926208651,27,0.556009299799396,0.523,-1.91204588910134
93,1,351,"congruent","most_con",4,1.46140526813637,-2.84900284900285,28,0.641549192076226,0.393,-2.54452926208651
93,1,485,"congruent","most_con",4,1.48305571655321,-2.06185567010309,29,0.727089084353056,0.351,-2.84900284900285
93,1,411,"congruent","most_con",4,1.50470616497004,-2.4330900243309,30,0.812628976629887,0.485,-2.06185567010309
93,1,393,"congruent","most_con",4,1.52635661338688,-2.54452926208651,31,0.898168868906717,0.411,-2.4330900243309
93,1,287,"congruent","most_con",4,1.54800706180371,-3.48432055749129,32,0.983708761183547,0.393,-2.54452926208651
93,1,316,"incongruent","most_con",4,1.56965751022055,-3.16455696202532,33,1.06924865346038,0.287,-3.48432055749129
93,1,370,"congruent","most_con",4,1.59130795863738,-2.7027027027027,34,1.15478854573721,0.316,-3.16455696202532
93,1,409,"incongruent","most_con",4,1.61295840705422,-2.44498777506112,35,1.24032843801404,0.37,-2.7027027027027
93,1,375,"congruent","most_con",4,1.63460885547105,-2.66666666666667,36,1.32586833029087,0.409,-2.44498777506112
93,1,396,"congruent","most_con",4,1.65625930388789,-2.52525252525253,37,1.4114082225677,0.375,-2.66666666666667
93,1,338,"congruent","most_con",4,1.67790975230472,-2.9585798816568,38,1.49694811484453,0.396,-2.52525252525253
93,1,392,"incongruent","most_con",4,1.69956020072156,-2.55102040816327,39,1.58248800712136,0.338,-2.9585798816568
93,1,390,"incongruent","most_con",4,1.72121064913839,-2.56410256410256,40,1.66802789939819,0.392,-2.55102040816327
94,1,537,"congruent","most_con",1,-1.72121064913839,-1.86219739292365,1,-1.66802789939819,NA,NA
94,1,487,"incongruent","most_con",1,-1.69956020072156,-2.05338809034908,2,-1.58248800712136,0.537,-1.86219739292365
94,1,364,"congruent","most_con",1,-1.67790975230472,-2.74725274725275,3,-1.49694811484453,0.487,-2.05338809034908
94,1,362,"congruent","most_con",1,-1.65625930388789,-2.76243093922652,4,-1.4114082225677,0.364,-2.74725274725275
94,1,409,"incongruent","most_con",1,-1.63460885547105,-2.44498777506112,5,-1.32586833029087,0.362,-2.76243093922652
94,1,375,"incongruent","most_con",1,-1.61295840705422,-2.66666666666667,6,-1.24032843801404,0.409,-2.44498777506112
94,1,437,"congruent","most_con",1,-1.59130795863738,-2.2883295194508,7,-1.15478854573721,0.375,-2.66666666666667
94,1,378,"congruent","most_con",1,-1.56965751022055,-2.64550264550265,8,-1.06924865346038,0.437,-2.2883295194508
94,1,360,"congruent","most_con",1,-1.54800706180371,-2.77777777777778,9,-0.983708761183547,0.378,-2.64550264550265
94,1,430,"congruent","most_con",1,-1.52635661338688,-2.32558139534884,10,-0.898168868906717,0.36,-2.77777777777778
94,0,420,"congruent","most_con",1,-1.50470616497004,-2.38095238095238,11,-0.812628976629887,0.43,-2.32558139534884
94,1,706,"congruent","most_con",1,-1.48305571655321,-1.41643059490085,12,-0.727089084353056,0.42,-2.38095238095238
94,1,760,"incongruent","most_con",1,-1.46140526813637,-1.31578947368421,13,-0.641549192076226,0.706,-1.41643059490085
94,1,510,"incongruent","most_con",1,-1.43975481971953,-1.96078431372549,14,-0.556009299799396,0.76,-1.31578947368421
94,1,811,"incongruent","most_con",1,-1.4181043713027,-1.23304562268804,15,-0.470469407522566,0.51,-1.96078431372549
94,1,497,"incongruent","most_con",1,-1.39645392288586,-2.01207243460765,16,-0.384929515245736,0.811,-1.23304562268804
94,1,359,"congruent","most_con",1,-1.37480347446903,-2.78551532033426,17,-0.299389622968906,0.497,-2.01207243460765
94,1,406,"congruent","most_con",1,-1.35315302605219,-2.46305418719212,18,-0.213849730692075,0.359,-2.78551532033426
94,1,363,"congruent","most_con",1,-1.33150257763536,-2.75482093663912,19,-0.128309838415245,0.406,-2.46305418719212
94,1,425,"congruent","most_con",1,-1.30985212921852,-2.35294117647059,20,-0.0427699461384151,0.363,-2.75482093663912
94,1,406,"congruent","most_con",1,-1.28820168080169,-2.46305418719212,21,0.0427699461384151,0.425,-2.35294117647059
94,1,485,"congruent","most_con",1,-1.26655123238485,-2.06185567010309,22,0.128309838415245,0.406,-2.46305418719212
94,1,682,"incongruent","most_con",1,-1.24490078396802,-1.46627565982405,23,0.213849730692075,0.485,-2.06185567010309
94,1,689,"incongruent","most_con",1,-1.22325033555118,-1.45137880986938,24,0.299389622968906,0.682,-1.46627565982405
94,1,431,"incongruent","most_con",1,-1.20159988713435,-2.32018561484919,25,0.384929515245736,0.689,-1.45137880986938
94,1,437,"congruent","most_con",1,-1.17994943871751,-2.2883295194508,26,0.470469407522566,0.431,-2.32018561484919
94,1,394,"congruent","most_con",1,-1.15829899030068,-2.53807106598985,27,0.556009299799396,0.437,-2.2883295194508
94,1,448,"congruent","most_con",1,-1.13664854188384,-2.23214285714286,28,0.641549192076226,0.394,-2.53807106598985
94,1,390,"congruent","most_con",1,-1.11499809346701,-2.56410256410256,29,0.727089084353056,0.448,-2.23214285714286
94,1,404,"congruent","most_con",1,-1.09334764505017,-2.47524752475248,30,0.812628976629887,0.39,-2.56410256410256
94,1,426,"congruent","most_con",1,-1.07169719663334,-2.34741784037559,31,0.898168868906717,0.404,-2.47524752475248
94,1,424,"congruent","most_con",1,-1.0500467482165,-2.35849056603774,32,0.983708761183547,0.426,-2.34741784037559
94,1,550,"incongruent","most_con",1,-1.02839629979967,-1.81818181818182,33,1.06924865346038,0.424,-2.35849056603774
94,1,364,"congruent","most_con",1,-1.00674585138283,-2.74725274725275,34,1.15478854573721,0.55,-1.81818181818182
94,1,NA,"congruent","most_con",1,-0.985095402965998,-1.30039011703511,35,1.24032843801404,0.364,-2.74725274725275
94,1,711,"congruent","most_con",1,-0.963444954549162,-1.40646976090014,36,1.32586833029087,0.769,-1.30039011703511
94,1,438,"congruent","most_con",1,-0.941794506132327,-2.28310502283105,37,1.4114082225677,0.711,-1.40646976090014
94,1,452,"congruent","most_con",1,-0.920144057715492,-2.21238938053097,38,1.49694811484453,0.438,-2.28310502283105
94,1,361,"congruent","most_con",1,-0.898493609298657,-2.77008310249307,39,1.58248800712136,0.452,-2.21238938053097
94,1,383,"incongruent","most_con",1,-0.876843160881822,-2.61096605744125,40,1.66802789939819,0.361,-2.77008310249307
94,1,421,"incongruent","most_incon",2,-0.855192712464987,-2.37529691211401,1,-1.66802789939819,NA,NA
94,1,395,"incongruent","most_incon",2,-0.833542264048152,-2.53164556962025,2,-1.58248800712136,0.421,-2.37529691211401
94,1,513,"incongruent","most_incon",2,-0.811891815631317,-1.94931773879142,3,-1.49694811484453,0.395,-2.53164556962025
94,1,367,"incongruent","most_incon",2,-0.790241367214482,-2.72479564032698,4,-1.4114082225677,0.513,-1.94931773879142
94,1,365,"congruent","most_incon",2,-0.768590918797647,-2.73972602739726,5,-1.32586833029087,0.367,-2.72479564032698
94,1,379,"congruent","most_incon",2,-0.746940470380811,-2.63852242744063,6,-1.24032843801404,0.365,-2.73972602739726
94,1,376,"incongruent","most_incon",2,-0.725290021963976,-2.65957446808511,7,-1.15478854573721,0.379,-2.63852242744063
94,1,430,"incongruent","most_incon",2,-0.703639573547141,-2.32558139534884,8,-1.06924865346038,0.376,-2.65957446808511
94,1,421,"incongruent","most_incon",2,-0.681989125130306,-2.37529691211401,9,-0.983708761183547,0.43,-2.32558139534884
94,1,363,"incongruent","most_incon",2,-0.660338676713471,-2.75482093663912,10,-0.898168868906717,0.421,-2.37529691211401
94,1,368,"congruent","most_incon",2,-0.638688228296636,-2.71739130434783,11,-0.812628976629887,0.363,-2.75482093663912
94,1,398,"incongruent","most_incon",2,-0.617037779879801,-2.51256281407035,12,-0.727089084353056,0.368,-2.71739130434783
94,1,364,"incongruent","most_incon",2,-0.595387331462966,-2.74725274725275,13,-0.641549192076226,0.398,-2.51256281407035
94,1,370,"incongruent","most_incon",2,-0.57373688304613,-2.7027027027027,14,-0.556009299799396,0.364,-2.74725274725275
94,1,327,"incongruent","most_incon",2,-0.552086434629295,-3.05810397553517,15,-0.470469407522566,0.37,-2.7027027027027
94,1,334,"congruent","most_incon",2,-0.53043598621246,-2.9940119760479,16,-0.384929515245736,0.327,-3.05810397553517
94,1,372,"congruent","most_incon",2,-0.508785537795625,-2.68817204301075,17,-0.299389622968906,0.334,-2.9940119760479
94,1,354,"congruent","most_incon",2,-0.48713508937879,-2.82485875706215,18,-0.213849730692075,0.372,-2.68817204301075
94,1,351,"congruent","most_incon",2,-0.465484640961955,-2.84900284900285,19,-0.128309838415245,0.354,-2.82485875706215
94,1,357,"incongruent","most_incon",2,-0.44383419254512,-2.80112044817927,20,-0.0427699461384151,0.351,-2.84900284900285
94,1,NA,"incongruent","most_incon",2,-0.422183744128285,-1.23304562268804,21,0.0427699461384151,0.357,-2.80112044817927
94,1,658,"congruent","most_incon",2,-0.40053329571145,-1.51975683890578,22,0.128309838415245,0.811,-1.23304562268804
94,1,431,"incongruent","most_incon",2,-0.378882847294614,-2.32018561484919,23,0.213849730692075,0.658,-1.51975683890578
94,1,405,"incongruent","most_incon",2,-0.357232398877779,-2.46913580246914,24,0.299389622968906,0.431,-2.32018561484919
94,1,443,"incongruent","most_incon",2,-0.335581950460944,-2.25733634311512,25,0.384929515245736,0.405,-2.46913580246914
94,1,409,"incongruent","most_incon",2,-0.313931502044109,-2.44498777506112,26,0.470469407522566,0.443,-2.25733634311512
94,1,414,"incongruent","most_incon",2,-0.292281053627274,-2.41545893719807,27,0.556009299799396,0.409,-2.44498777506112
94,1,373,"incongruent","most_incon",2,-0.270630605210439,-2.68096514745308,28,0.641549192076226,0.414,-2.41545893719807
94,1,315,"incongruent","most_incon",2,-0.248980156793604,-3.17460317460317,29,0.727089084353056,0.373,-2.68096514745308
94,1,345,"congruent","most_incon",2,-0.227329708376769,-2.89855072463768,30,0.812628976629887,0.315,-3.17460317460317
94,1,374,"incongruent","most_incon",2,-0.205679259959934,-2.67379679144385,31,0.898168868906717,0.345,-2.89855072463768
94,1,404,"congruent","most_incon",2,-0.184028811543098,-2.47524752475248,32,0.983708761183547,0.374,-2.67379679144385
94,1,450,"incongruent","most_incon",2,-0.162378363126263,-2.22222222222222,33,1.06924865346038,0.404,-2.47524752475248
94,1,455,"incongruent","most_incon",2,-0.140727914709428,-2.1978021978022,34,1.15478854573721,0.45,-2.22222222222222
94,1,430,"incongruent","most_incon",2,-0.119077466292593,-2.32558139534884,35,1.24032843801404,0.455,-2.1978021978022
94,1,444,"congruent","most_incon",2,-0.097427017875758,-2.25225225225225,36,1.32586833029087,0.43,-2.32558139534884
94,1,442,"incongruent","most_incon",2,-0.0757765694589229,-2.26244343891403,37,1.4114082225677,0.444,-2.25225225225225
94,1,408,"incongruent","most_incon",2,-0.0541261210420878,-2.45098039215686,38,1.49694811484453,0.442,-2.26244343891403
94,1,477,"incongruent","most_incon",2,-0.0324756726252527,-2.09643605870021,39,1.58248800712136,0.408,-2.45098039215686
94,1,403,"congruent","most_incon",2,-0.0108252242084176,-2.48138957816377,40,1.66802789939819,0.477,-2.09643605870021
94,1,689,"incongruent","most_incon",3,0.0108252242084176,-1.45137880986938,1,-1.66802789939819,NA,NA
94,1,423,"congruent","most_incon",3,0.0324756726252527,-2.36406619385343,2,-1.58248800712136,0.689,-1.45137880986938
94,1,349,"congruent","most_incon",3,0.0541261210420878,-2.86532951289398,3,-1.49694811484453,0.423,-2.36406619385343
94,1,363,"incongruent","most_incon",3,0.0757765694589229,-2.75482093663912,4,-1.4114082225677,0.349,-2.86532951289398
94,1,352,"congruent","most_incon",3,0.097427017875758,-2.84090909090909,5,-1.32586833029087,0.363,-2.75482093663912
94,1,422,"congruent","most_incon",3,0.119077466292593,-2.3696682464455,6,-1.24032843801404,0.352,-2.84090909090909
94,1,397,"incongruent","most_incon",3,0.140727914709428,-2.51889168765743,7,-1.15478854573721,0.422,-2.3696682464455
94,1,403,"incongruent","most_incon",3,0.162378363126263,-2.48138957816377,8,-1.06924865346038,0.397,-2.51889168765743
94,1,424,"incongruent","most_incon",3,0.184028811543098,-2.35849056603774,9,-0.983708761183547,0.403,-2.48138957816377
94,1,358,"incongruent","most_incon",3,0.205679259959934,-2.79329608938547,10,-0.898168868906717,0.424,-2.35849056603774
94,1,428,"incongruent","most_incon",3,0.227329708376769,-2.33644859813084,11,-0.812628976629887,0.358,-2.79329608938547
94,1,394,"incongruent","most_incon",3,0.248980156793604,-2.53807106598985,12,-0.727089084353056,0.428,-2.33644859813084
94,1,400,"incongruent","most_incon",3,0.270630605210439,-2.5,13,-0.641549192076226,0.394,-2.53807106598985
94,1,366,"congruent","most_incon",3,0.292281053627274,-2.73224043715847,14,-0.556009299799396,0.4,-2.5
94,1,332,"incongruent","most_incon",3,0.313931502044109,-3.01204819277108,15,-0.470469407522566,0.366,-2.73224043715847
94,1,386,"incongruent","most_incon",3,0.335581950460944,-2.59067357512953,16,-0.384929515245736,0.332,-3.01204819277108
94,1,455,"congruent","most_incon",3,0.357232398877779,-2.1978021978022,17,-0.299389622968906,0.386,-2.59067357512953
94,1,437,"incongruent","most_incon",3,0.378882847294614,-2.2883295194508,18,-0.213849730692075,0.455,-2.1978021978022
94,1,355,"incongruent","most_incon",3,0.40053329571145,-2.8169014084507,19,-0.128309838415245,0.437,-2.2883295194508
94,1,394,"incongruent","most_incon",3,0.422183744128285,-2.53807106598985,20,-0.0427699461384151,0.355,-2.8169014084507
94,1,375,"congruent","most_incon",3,0.44383419254512,-2.66666666666667,21,0.0427699461384151,0.394,-2.53807106598985
94,1,405,"congruent","most_incon",3,0.465484640961955,-2.46913580246914,22,0.128309838415245,0.375,-2.66666666666667
94,1,403,"incongruent","most_incon",3,0.48713508937879,-2.48138957816377,23,0.213849730692075,0.405,-2.46913580246914
94,1,489,"incongruent","most_incon",3,0.508785537795625,-2.04498977505112,24,0.299389622968906,0.403,-2.48138957816377
94,1,390,"incongruent","most_incon",3,0.53043598621246,-2.56410256410256,25,0.384929515245736,0.489,-2.04498977505112
94,1,357,"incongruent","most_incon",3,0.552086434629295,-2.80112044817927,26,0.470469407522566,0.39,-2.56410256410256
94,1,371,"incongruent","most_incon",3,0.57373688304613,-2.69541778975741,27,0.556009299799396,0.357,-2.80112044817927
94,1,385,"incongruent","most_incon",3,0.595387331462966,-2.5974025974026,28,0.641549192076226,0.371,-2.69541778975741
94,1,390,"congruent","most_incon",3,0.617037779879801,-2.56410256410256,29,0.727089084353056,0.385,-2.5974025974026
94,1,364,"incongruent","most_incon",3,0.638688228296636,-2.74725274725275,30,0.812628976629887,0.39,-2.56410256410256
94,1,362,"incongruent","most_incon",3,0.660338676713471,-2.76243093922652,31,0.898168868906717,0.364,-2.74725274725275
94,1,329,"incongruent","most_incon",3,0.681989125130306,-3.03951367781155,32,0.983708761183547,0.362,-2.76243093922652
94,1,390,"congruent","most_incon",3,0.703639573547141,-2.56410256410256,33,1.06924865346038,0.329,-3.03951367781155
94,1,452,"incongruent","most_incon",3,0.725290021963976,-2.21238938053097,34,1.15478854573721,0.39,-2.56410256410256
94,1,402,"incongruent","most_incon",3,0.746940470380811,-2.48756218905473,35,1.24032843801404,0.452,-2.21238938053097
94,1,463,"incongruent","most_incon",3,0.768590918797647,-2.15982721382289,36,1.32586833029087,0.402,-2.48756218905473
94,1,357,"congruent","most_incon",3,0.790241367214482,-2.80112044817927,37,1.4114082225677,0.463,-2.15982721382289
94,1,460,"incongruent","most_incon",3,0.811891815631317,-2.17391304347826,38,1.49694811484453,0.357,-2.80112044817927
94,1,458,"incongruent","most_incon",3,0.833542264048152,-2.18340611353712,39,1.58248800712136,0.46,-2.17391304347826
94,1,384,"congruent","most_incon",3,0.855192712464987,-2.60416666666667,40,1.66802789939819,0.458,-2.18340611353712
94,1,373,"congruent","most_con",4,0.876843160881822,-2.68096514745308,1,-1.66802789939819,NA,NA
94,1,355,"congruent","most_con",4,0.898493609298657,-2.8169014084507,2,-1.58248800712136,0.373,-2.68096514745308
94,1,377,"congruent","most_con",4,0.920144057715492,-2.6525198938992,3,-1.49694811484453,0.355,-2.8169014084507
94,1,311,"congruent","most_con",4,0.941794506132327,-3.21543408360129,4,-1.4114082225677,0.377,-2.6525198938992
94,1,333,"congruent","most_con",4,0.963444954549162,-3.003003003003,5,-1.32586833029087,0.311,-3.21543408360129
94,1,371,"incongruent","most_con",4,0.985095402965998,-2.69541778975741,6,-1.24032843801404,0.333,-3.003003003003
94,1,337,"congruent","most_con",4,1.00674585138283,-2.9673590504451,7,-1.15478854573721,0.371,-2.69541778975741
94,1,383,"incongruent","most_con",4,1.02839629979967,-2.61096605744125,8,-1.06924865346038,0.337,-2.9673590504451
94,1,324,"incongruent","most_con",4,1.0500467482165,-3.08641975308642,9,-0.983708761183547,0.383,-2.61096605744125
94,1,362,"congruent","most_con",4,1.07169719663334,-2.76243093922652,10,-0.898168868906717,0.324,-3.08641975308642
