"subj_idx","response","rt","cond","stim","stim_cond","trial_z","trial","rt_log_trim_grp","prev_rt","block_trial"
84,1,0.356,"FiveGo","Go","Go_FiveGo",-1.27737479780442,32,2.55144999797288,0.392,8
84,1,0.343,"FiveGo","Go","Go_FiveGo",-1.26294118426991,33,2.53529412004277,0.356,9
84,1,0.386,"FiveGo","Go","Go_FiveGo",-1.2485075707354,34,2.58658730467176,0.343,10
84,1,0.302,"FiveGo","Go","Go_FiveGo",-1.23407395720088,35,2.48000694295715,0.386,11
84,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.21964034366637,36,0,0.302,12
84,1,0.317,"ThreeGo","Go","Go_ThreeGo",-1.20520673013186,37,2.50105926221775,0,5
84,1,0.36,"ThreeGo","Go","Go_ThreeGo",-1.19077311659734,38,2.55630250076729,0.317,6
84,1,0.356,"ThreeGo","Go","Go_ThreeGo",-1.17633950306283,39,2.55144999797288,0.36,7
84,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.16190588952832,40,0,0.356,8
84,1,0.331,"SevenGo","Go","Go_SevenGo",-1.1474722759938,41,2.51982799377572,0,17
84,1,0.382,"SevenGo","Go","Go_SevenGo",-1.13303866245929,42,2.58206336291171,0.331,18
